,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
334,38781,0,195.0,64.0,50.0,5.0,104.0,1.1743165254592896,,,,,,
335,31683,1,,,,,,,242.0,70.0,51.0,6.0,100.0,1.1487065553665161
336,31733,1,,,,,,,243.0,71.0,52.0,6.0,113.0,1.200280785560608
337,38831,0,195.0,64.0,50.0,5.0,104.0,1.1743165254592896,,,,,,
338,38881,0,196.0,65.0,51.0,5.0,116.0,1.2098520994186401,,,,,,
339,31783,1,,,,,,,243.0,71.0,52.0,6.0,113.0,1.200280785560608
340,38931,0,196.0,65.0,51.0,5.0,116.0,1.2098520994186401,,,,,,
341,31833,1,,,,,,,243.0,71.0,52.0,6.0,113.0,1.200280785560608
342,31883,1,,,,,,,244.0,72.0,53.0,6.0,122.0,1.2975521087646484
343,38981,0,196.0,65.0,51.0,5.0,116.0,1.2098520994186401,,,,,,
344,39031,0,197.0,66.0,52.0,5.0,121.0,1.295728087425232,,,,,,
345,31933,1,,,,,,,244.0,72.0,53.0,6.0,122.0,1.2975521087646484
346,39081,0,197.0,66.0,52.0,5.0,121.0,1.295728087425232,,,,,,
347,31983,1,,,,,,,244.0,72.0,53.0,6.0,122.0,1.2975521087646484
348,39131,0,197.0,66.0,52.0,5.0,121.0,1.295728087425232,,,,,,
349,32033,1,,,,,,,245.0,73.0,54.0,6.0,121.0,1.4461976289749146
350,32083,1,,,,,,,245.0,73.0,54.0,6.0,121.0,1.4461976289749146
351,39181,0,198.0,67.0,53.0,5.0,129.0,1.5025771856307983,,,,,,
352,39231,0,198.0,67.0,53.0,5.0,129.0,1.5025771856307983,,,,,,
353,32133,1,,,,,,,245.0,73.0,54.0,6.0,121.0,1.4461976289749146
354,39281,0,198.0,67.0,53.0,5.0,129.0,1.5025771856307983,,,,,,
355,32183,1,,,,,,,246.0,74.0,55.0,6.0,164.0,1.574961543083191
356,32233,1,,,,,,,246.0,74.0,55.0,6.0,164.0,1.574961543083191
357,39331,0,199.0,68.0,54.0,5.0,160.0,1.593142032623291,,,,,,
358,39381,0,199.0,68.0,54.0,5.0,160.0,1.593142032623291,,,,,,
359,32283,1,,,,,,,246.0,74.0,55.0,6.0,164.0,1.574961543083191
360,32333,1,,,,,,,247.0,75.0,56.0,6.0,153.0,1.5875473022460938
361,39431,0,199.0,68.0,54.0,5.0,160.0,1.593142032623291,,,,,,
362,39481,0,200.0,69.0,55.0,5.0,170.0,1.5859322547912598,,,,,,
363,32383,1,,,,,,,247.0,75.0,56.0,6.0,153.0,1.5875473022460938
364,39531,0,200.0,69.0,55.0,5.0,170.0,1.5859322547912598,,,,,,
365,32433,1,,,,,,,247.0,75.0,56.0,6.0,153.0,1.5875473022460938
366,32483,1,,,,,,,248.0,76.0,57.0,6.0,205.0,1.778484582901001
367,39581,0,200.0,69.0,55.0,5.0,170.0,1.5859322547912598,,,,,,
368,39631,0,201.0,70.0,56.0,5.0,200.0,1.8086202144622803,,,,,,
369,32533,1,,,,,,,248.0,76.0,57.0,6.0,205.0,1.778484582901001
370,32583,1,,,,,,,248.0,76.0,57.0,6.0,205.0,1.778484582901001
371,39681,0,201.0,70.0,56.0,5.0,200.0,1.8086202144622803,,,,,,
372,39731,0,201.0,70.0,56.0,5.0,200.0,1.8086202144622803,,,,,,
373,32633,1,,,,,,,249.0,77.0,58.0,6.0,181.0,1.891991376876831
374,32683,1,,,,,,,249.0,77.0,58.0,6.0,181.0,1.891991376876831
375,39781,0,202.0,71.0,57.0,5.0,182.0,1.891991376876831,,,,,,
376,32733,1,,,,,,,249.0,77.0,58.0,6.0,181.0,1.891991376876831
377,39831,0,202.0,71.0,57.0,5.0,182.0,1.891991376876831,,,,,,
378,39881,0,202.0,71.0,57.0,5.0,182.0,1.891991376876831,,,,,,
379,32783,1,,,,,,,250.0,78.0,59.0,6.0,197.0,1.9559316635131836
380,39931,0,203.0,72.0,58.0,5.0,200.0,1.9658827781677246,,,,,,
381,32833,1,,,,,,,250.0,78.0,59.0,6.0,197.0,1.9559316635131836
382,39981,0,203.0,72.0,58.0,5.0,200.0,1.9658827781677246,,,,,,
