,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,Statistic.distReal3,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,Statistic.distReal1
1627,74277,0,432.0,264.0,257.0,0.0,209.0,2.1482059955596924,,,,,,
1628,67296,1,,,,,,,479.0,255.0,251.0,0.0,209.0,2.1532320976257324
1629,74327,0,432.0,264.0,257.0,0.0,209.0,2.1482059955596924,,,,,,
1630,67346,1,,,,,,,480.0,256.0,252.0,0.0,211.0,2.1822662353515625
1631,74377,0,433.0,265.0,258.0,0.0,211.0,2.1601920127868652,,,,,,
1632,67396,1,,,,,,,480.0,256.0,252.0,0.0,211.0,2.1822662353515625
1633,74427,0,433.0,265.0,258.0,0.0,211.0,2.1601920127868652,,,,,,
1634,67446,1,,,,,,,480.0,256.0,252.0,0.0,211.0,2.1822662353515625
1635,74477,0,433.0,265.0,258.0,0.0,211.0,2.1601920127868652,,,,,,
1636,67496,1,,,,,,,481.0,257.0,253.0,0.0,208.0,2.1966559886932373
1637,74527,0,434.0,266.0,259.0,0.0,207.0,2.1929545402526855,,,,,,
1638,67546,1,,,,,,,481.0,257.0,253.0,0.0,208.0,2.1966559886932373
1639,74577,0,434.0,266.0,259.0,0.0,207.0,2.1929545402526855,,,,,,
1640,67596,1,,,,,,,481.0,257.0,253.0,0.0,208.0,2.1966559886932373
1641,74627,0,434.0,266.0,259.0,0.0,207.0,2.1929545402526855,,,,,,
1642,67646,1,,,,,,,482.0,258.0,254.0,0.0,211.0,2.1874942779541016
1643,74677,0,435.0,267.0,260.0,0.0,210.0,2.195350170135498,,,,,,
1644,67696,1,,,,,,,482.0,258.0,254.0,0.0,211.0,2.1874942779541016
1645,74727,0,435.0,267.0,260.0,0.0,210.0,2.195350170135498,,,,,,
1646,67746,1,,,,,,,482.0,258.0,254.0,0.0,211.0,2.1874942779541016
1647,74777,0,436.0,268.0,261.0,0.0,213.0,2.160252094268799,,,,,,
1648,67796,1,,,,,,,483.0,259.0,255.0,0.0,211.0,2.160252094268799
1649,74827,0,436.0,268.0,261.0,0.0,213.0,2.160252094268799,,,,,,
1650,67846,1,,,,,,,483.0,259.0,255.0,0.0,211.0,2.160252094268799
1651,74877,0,436.0,268.0,261.0,0.0,213.0,2.160252094268799,,,,,,
1652,67896,1,,,,,,,483.0,259.0,255.0,0.0,211.0,2.160252094268799
1653,74927,0,437.0,269.0,262.0,0.0,210.0,2.0972816944122314,,,,,,
1654,67946,1,,,,,,,484.0,260.0,256.0,0.0,207.0,2.0972816944122314
1655,74977,0,437.0,269.0,262.0,0.0,210.0,2.0972816944122314,,,,,,
1656,67996,1,,,,,,,484.0,260.0,256.0,0.0,207.0,2.0972816944122314
1657,75027,0,437.0,269.0,262.0,0.0,210.0,2.0972816944122314,,,,,,
1658,68046,1,,,,,,,484.0,260.0,256.0,0.0,207.0,2.0972816944122314
1659,75077,0,437.0,269.0,263.0,0.0,199.0,1.9338762760162354,,,,,,
1660,68096,1,,,,,,,485.0,261.0,257.0,0.0,197.0,1.8960329294204712
1661,75127,0,438.0,270.0,263.0,0.0,199.0,1.9338762760162354,,,,,,
1662,68146,1,,,,,,,485.0,261.0,257.0,0.0,197.0,1.8960329294204712
1663,75177,0,438.0,270.0,263.0,0.0,199.0,1.9338762760162354,,,,,,
1664,68196,1,,,,,,,485.0,261.0,257.0,0.0,197.0,1.8960329294204712
1665,75227,0,439.0,271.0,264.0,0.0,187.0,1.8325692415237427,,,,,,
1666,68246,1,,,,,,,486.0,262.0,258.0,0.0,183.0,1.755260705947876
1667,75277,0,439.0,271.0,264.0,0.0,187.0,1.8325692415237427,,,,,,
1668,68296,1,,,,,,,486.0,262.0,258.0,0.0,183.0,1.755260705947876
1669,75327,0,439.0,271.0,264.0,0.0,187.0,1.8325692415237427,,,,,,
1670,68346,1,,,,,,,486.0,262.0,258.0,0.0,183.0,1.755260705947876
1671,75377,0,440.0,272.0,265.0,0.0,169.0,1.6861402988433838,,,,,,
1672,68396,1,,,,,,,487.0,263.0,259.0,0.0,169.0,1.7032572031021118
1673,75427,0,440.0,272.0,265.0,0.0,169.0,1.6861402988433838,,,,,,
1674,68446,1,,,,,,,487.0,263.0,259.0,0.0,169.0,1.7032572031021118
1675,75477,0,440.0,272.0,265.0,0.0,169.0,1.6861402988433838,,,,,,
1676,68496,1,,,,,,,487.0,263.0,259.0,0.0,169.0,1.7032572031021118
1677,75527,0,441.0,273.0,266.0,0.0,158.0,1.5680540800094604,,,,,,
1678,68546,1,,,,,,,488.0,264.0,260.0,0.0,158.0,1.5721007585525513
1679,75577,0,441.0,273.0,266.0,0.0,158.0,1.5680540800094604,,,,,,
1680,68596,1,,,,,,,488.0,264.0,260.0,0.0,158.0,1.5721007585525513
1681,75627,0,441.0,273.0,266.0,0.0,158.0,1.5680540800094604,,,,,,
1682,68646,1,,,,,,,488.0,264.0,260.0,0.0,158.0,1.5721007585525513
1683,75677,0,442.0,274.0,267.0,0.0,145.0,1.4582582712173462,,,,,,
