,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV3x,UAV3y,UAV3z,distance_3_to_1,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,UAV0x,UAV0y,UAV0z
1030,78107,1,664.0,663.0,657.0,0.0,220.0,-0.014656753,1.230653,0.45644635,1.3126557103717738,,,,,,0.43881977,-0.9421281,0.4426314
1031,68884,0,,,,,,-0.013164601,1.2331145,0.45551145,1.314623638799706,757.0,663.0,658.0,0.0,220.0,,,
1032,78207,1,665.0,664.0,658.0,0.0,220.0,-0.012427011,1.2350253,0.45572487,1.3164828301489848,,,,,,0.43837962,-0.88971317,0.43758318
1033,68984,0,,,,,,-0.0121521335,1.2354276,0.4556203,1.3168215222051831,758.0,664.0,659.0,0.0,217.0,0.4384892,-0.8728435,0.43298978
1034,78307,1,666.0,665.0,659.0,0.0,215.0,-0.0125243245,1.2366973,0.4553313,1.317916423524196,,,,,,0.43959007,-0.83148897,0.4307859
1035,69084,0,,,,,,-0.012047445,1.2367234,0.45565644,1.3180488444705123,759.0,665.0,660.0,0.0,216.0,0.43955243,-0.7969807,0.42638135
1036,78407,1,667.0,666.0,660.0,0.0,209.0,-0.011972862,1.2369866,0.45570776,1.3183128805945006,,,,,,0.44109723,-0.73609084,0.42632955
1037,69184,0,,,,,,-0.012022643,1.2364508,0.4555396,1.317752421092102,760.0,666.0,660.0,0.0,216.0,0.44182,-0.7062613,0.42504704
1038,78507,1,668.0,667.0,661.0,0.0,199.0,-0.012978119,1.2377571,0.4548484,1.3187486918568483,,,,,,0.44372597,-0.6384552,0.4263639
1039,69284,0,,,,,,-0.013263832,1.2373134,0.4547889,1.3183145646526104,761.0,667.0,661.0,0.0,195.0,0.44424668,-0.6094494,0.42794913
1040,78607,1,669.0,668.0,662.0,0.0,185.0,-0.014487971,1.2378484,0.45380434,1.318490404933276,,,,,,0.445983,-0.54945445,0.4302261
1041,69384,0,,,,,,-0.015080838,1.2373232,0.453685,1.3179628645673875,762.0,668.0,662.0,0.0,179.0,0.44687986,-0.50969106,0.43238217
1042,78707,1,670.0,669.0,663.0,0.0,174.0,-0.017275635,1.2359449,0.45241976,1.3162605363117859,,,,,,0.44867823,-0.43911025,0.43519005
1043,69484,0,,,,,,-0.017814508,1.235437,0.45238236,1.3157780289528351,763.0,669.0,663.0,0.0,169.0,0.4493499,-0.41228676,0.43843818
1044,78807,1,671.0,670.0,664.0,0.0,166.0,-0.018817835,1.2344823,0.45194313,1.314744546783077,,,,,,0.4517306,-0.35211894,0.4414121
1045,69584,0,,,,,,-0.019866424,1.233412,0.45129037,1.313530700519186,764.0,670.0,664.0,0.0,163.0,0.45314813,-0.31316042,0.44169873
1046,78907,1,672.0,671.0,665.0,0.0,160.0,-0.019678006,1.2321479,0.45183524,1.3125284145145546,,,,,,0.45480272,-0.25619718,0.44416368
1047,69684,0,,,,,,-0.020247301,1.2314651,0.45184755,1.3119003240182956,765.0,671.0,665.0,0.0,156.0,0.4556656,-0.21890986,0.44427362
1048,79007,1,673.0,672.0,666.0,0.0,151.0,-0.021066826,1.230333,0.4514461,1.3107122485351916,,,,,,0.45663592,-0.15318574,0.44405457
1049,69784,0,,,,,,-0.020629438,1.2293364,0.4510553,1.309635210416398,766.0,672.0,666.0,0.0,145.0,0.45728785,-0.12548304,0.44455808
1050,79107,1,674.0,673.0,667.0,0.0,136.0,-0.020629434,1.2278041,0.45163634,1.3083974099482232,,,,,,0.45823377,-0.069365256,0.4431262
1051,69884,0,,,,,,-0.019874662,1.2282199,0.4512123,1.3086296539417608,767.0,673.0,667.0,0.0,131.0,,,
1052,79207,1,675.0,674.0,668.0,0.0,128.0,-0.01981681,1.2277025,0.45117298,1.3081296519951708,,,,,,0.45734763,0.022640344,0.44107556
1053,69984,0,,,,,,-0.019434165,1.2272727,0.45084834,1.307608624037577,768.0,674.0,668.0,0.0,127.0,0.45773172,0.060858946,0.44010097
1054,79307,1,676.0,675.0,669.0,0.0,124.0,-0.017966326,1.2275141,0.45134807,1.3079865629312422,,,,,,0.45611313,0.11613518,0.4371708
1055,70084,0,,,,,,-0.017531708,1.2270565,0.45152754,1.3076131456787432,769.0,675.0,669.0,0.0,121.0,0.45593515,0.1436236,0.43813112
1056,79407,1,677.0,676.0,670.0,0.0,113.0,-0.016171047,1.2266665,0.45251146,1.307569770459275,,,,,,0.45304102,0.20606002,0.43600523
1057,70184,0,,,,,,-0.01605345,1.2273494,0.4530279,1.3083877659268934,770.0,676.0,670.0,0.0,107.0,0.45189413,0.23481984,0.44516614
1058,79507,1,678.0,677.0,671.0,0.0,104.0,-0.016031947,1.2264702,0.4538296,1.3078407957082108,,,,,,0.45272362,0.29240724,0.44186163
1059,70284,0,,,,,,-0.015190354,1.2259972,0.45473632,1.3077021936819377,771.0,677.0,671.0,0.0,103.0,0.45254338,0.32049406,0.4443693
1060,79607,1,679.0,678.0,672.0,0.0,96.0,-0.015346279,1.2264132,0.45564544,1.3084103854734166,,,,,,0.4520986,0.34665364,0.445368
1061,70384,0,,,,,,-0.015248439,1.2252083,0.4570006,1.3077528095216635,772.0,678.0,672.0,0.0,94.0,0.45106912,0.3798104,0.4450608
1062,79707,1,680.0,679.0,673.0,0.0,92.0,-0.015904885,1.2252425,0.45843464,1.3082944846743407,,,,,,0.45025542,0.40448463,0.4423699
1063,70484,0,,,,,,-0.016410364,1.2246509,0.45899248,1.3079423253177673,773.0,679.0,673.0,0.0,91.0,0.44855705,0.4179353,0.43862298
1064,79807,1,681.0,680.0,674.0,0.0,91.0,-0.017018674,1.2240062,0.45990938,1.3076686856662452,,,,,,0.44762853,0.43008143,0.43516764
1065,70584,0,,,,,,-0.018281233,1.2240304,0.4610446,1.3081080595866146,774.0,680.0,674.0,0.0,89.0,0.44681445,0.438791,0.43088335
1066,79907,1,682.0,681.0,675.0,0.0,88.0,-0.018838506,1.2238077,0.46175107,1.3081567993078633,,,,,,0.44602343,0.44514468,0.4271631
1067,70684,0,,,,,,-0.019325309,1.222604,0.46193123,1.3071015864089153,775.0,681.0,675.0,0.0,86.0,0.44495222,0.44810548,0.4254378
1068,80007,1,683.0,682.0,676.0,0.0,86.0,-0.02083666,1.2222704,0.46184593,1.3067825717273729,,,,,,0.44412035,0.45038614,0.42443505
1069,70784,0,,,,,,-0.02153245,1.2223362,0.46025628,1.3062944569563182,776.0,682.0,676.0,0.0,86.0,0.4430245,0.4521272,0.42437547
1070,80107,1,684.0,683.0,677.0,0.0,85.0,-0.02199157,1.2214357,0.45720282,1.3043861145885112,,,,,,0.44210002,0.45435166,0.42518616
1071,70884,0,,,,,,-0.02330704,1.2215495,0.45143628,1.302505716622003,777.0,683.0,677.0,0.0,84.0,0.44163936,0.45867327,0.4271708
1072,80207,1,685.0,684.0,678.0,0.0,83.0,-0.024487535,1.2205176,0.4427339,1.2985670009059065,,,,,,0.43998095,0.46282303,0.4304687
1073,70984,0,,,,,,-0.020026492,1.2266299,0.43344617,1.3011139222198718,778.0,684.0,678.0,0.0,81.0,0.4392808,0.46820375,0.43298998
1074,80307,1,686.0,685.0,679.0,0.0,80.0,-0.026182432,1.219776,0.4192713,1.2900881786103298,,,,,,0.4382238,0.47550166,0.43718675
1075,71084,0,,,,,,-0.027169168,1.2185892,0.4063191,1.2848318917253079,779.0,685.0,679.0,0.0,79.0,0.43808216,0.48210606,0.43893
1076,80407,1,687.0,686.0,680.0,0.0,81.0,-0.028325424,1.2176771,0.3900315,1.2789309793995436,,,,,,0.4370514,0.49152535,0.44004935
1077,80507,1,688.0,687.0,681.0,0.0,84.0,-0.028279735,1.2175264,0.38637078,1.2776747409081266,,,,,,0.43736938,0.4933947,0.4398959
1078,71184,0,,,,,,-0.02876548,1.2169586,0.3824321,1.2759585035047274,780.0,686.0,680.0,0.0,82.0,0.43613222,0.49557453,0.4433727
1079,71284,0,,,,,,-0.029354332,1.2122173,0.3071046,1.2508580102948237,781.0,687.0,681.0,0.0,83.0,0.43511322,0.52880657,0.4388106
1080,80607,1,689.0,688.0,682.0,0.0,82.0,-0.028491927,1.2109892,0.29704386,1.2472136049543225,,,,,,0.43496382,0.5319729,0.43870795
1081,71384,0,,,,,,-0.02801926,1.2094003,0.27013242,1.2395183262455034,782.0,688.0,682.0,0.0,81.0,0.43410072,0.5413099,0.4375547
1082,80707,1,690.0,689.0,683.0,0.0,80.0,-0.030464215,1.2074958,0.21320099,1.2265516119567028,,,,,,0.43346652,0.5532098,0.43686137
1083,71484,0,,,,,,-0.03247886,1.2047002,0.16237952,1.2160282201749344,783.0,689.0,683.0,0.0,81.0,0.43301585,0.5604536,0.4362012
1084,80807,1,691.0,690.0,684.0,0.0,87.0,-0.022908242,1.2000623,0.07135987,1.2024003005390422,,,,,,0.4323256,0.5734222,0.4354913
1085,71584,0,,,,,,-0.022511693,1.2095444,0.07674733,1.2121858905341445,784.0,690.0,684.0,0.0,91.0,0.4321502,0.5783319,0.4360714
1086,80907,1,692.0,691.0,685.0,0.0,91.0,-0.016013728,1.215316,0.08473074,1.2183713950094799,,,,,,0.43136302,0.5847651,0.43518475
1087,71684,0,,,,,,-0.0033523208,1.2313976,0.06645938,1.2331943104927585,785.0,691.0,685.0,0.0,86.0,0.4306938,0.6008584,0.43476605
1088,81007,1,693.0,692.0,686.0,0.0,83.0,-0.0039872066,1.2316782,0.06541844,1.2334207615319737,,,,,,0.43040526,0.60246193,0.43494055
1089,71784,0,,,,,,-0.0023823187,1.2313665,0.06386853,1.2330240708255682,786.0,692.0,686.0,0.0,82.0,0.4296557,0.61346877,0.4341761
1090,81107,1,694.0,693.0,687.0,0.0,83.0,-0.0024883626,1.231779,0.063796595,1.2334324672626626,,,,,,0.42940703,0.61574423,0.43439215
1091,71884,0,,,,,,-0.0026538528,1.2298013,0.06444518,1.2314915570438598,787.0,693.0,687.0,0.0,83.0,0.42934993,0.62018317,0.4327801
1092,81207,1,695.0,694.0,688.0,0.0,82.0,-0.0031146654,1.2317343,0.06346469,1.2333721233734392,,,,,,0.4287588,0.62418795,0.42857823
1093,81307,1,696.0,695.0,689.0,0.0,81.0,-0.0030263981,1.2317796,0.0633251,1.2334099681676052,,,,,,0.42811686,0.6320591,0.4125997
1094,81407,1,697.0,696.0,690.0,0.0,79.0,-0.0029748864,1.2316792,0.06338631,1.233312745896182,,,,,,0.4279875,0.6382617,0.38822806
1095,81507,1,698.0,697.0,691.0,0.0,81.0,-0.0029171158,1.2317542,0.06337684,1.233387004228473,,,,,,0.42807263,0.64386886,0.35478115
1096,81607,1,699.0,698.0,692.0,0.0,74.0,-0.0029092273,1.2314564,0.063064456,1.2330735792163225,,,,,,0.42737412,0.6496372,0.3149404
