,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.computenum2,Statistic.recvSeq13,Statistic.recvNum13,Statistic.computenum13
696,19157,log0,0,0,0,634,551,77
697,21611,log1,332,331,78,0,0,0
698,21641,log1,332,331,78,0,0,0
699,19187,log0,0,0,0,635,552,77
700,19217,log0,0,0,0,636,553,77
701,21671,log1,333,332,78,0,0,0
702,21701,log1,334,333,78,0,0,0
703,19247,log0,0,0,0,637,554,78
704,21731,log1,334,333,78,0,0,0
705,19277,log0,0,0,0,638,555,78
706,19307,log0,0,0,0,639,556,78
707,21761,log1,335,334,79,0,0,0
708,19337,log0,0,0,0,640,557,78
709,21791,log1,335,334,79,0,0,0
710,21821,log1,336,335,79,0,0,0
711,19367,log0,0,0,0,641,558,78
712,21851,log1,337,336,79,0,0,0
713,19397,log0,0,0,0,642,559,78
714,19427,log0,0,0,0,643,560,78
715,21881,log1,337,336,79,0,0,0
716,21911,log1,338,337,79,0,0,0
717,19457,log0,0,0,0,644,561,79
718,19487,log0,0,0,0,645,562,79
719,21941,log1,338,337,79,0,0,0
720,19517,log0,0,0,0,646,563,79
721,21971,log1,339,338,80,0,0,0
722,19547,log0,0,0,0,647,564,79
723,22001,log1,340,339,80,0,0,0
724,19577,log0,0,0,0,648,565,79
725,22031,log1,340,339,80,0,0,0
726,22061,log1,341,340,80,0,0,0
727,19607,log0,0,0,0,649,566,79
728,19637,log0,0,0,0,650,567,79
729,22091,log1,341,340,80,0,0,0
730,22121,log1,342,341,80,0,0,0
731,19667,log0,0,0,0,651,568,80
732,22151,log1,343,342,81,0,0,0
733,19697,log0,0,0,0,652,569,80
734,22181,log1,343,342,81,0,0,0
735,19727,log0,0,0,0,653,570,80
736,22211,log1,344,343,81,0,0,0
737,19757,log0,0,0,0,654,571,80
738,19787,log0,0,0,0,655,572,80
739,22241,log1,344,343,81,0,0,0
740,22271,log1,345,344,81,0,0,0
741,19817,log0,0,0,0,656,573,80
742,22301,log1,346,345,81,0,0,0
743,19847,log0,0,0,0,657,574,80
744,22331,log1,346,345,81,0,0,0
745,19877,log0,0,0,0,658,575,81
746,22361,log1,347,346,82,0,0,0
747,19907,log0,0,0,0,659,576,81
748,19937,log0,0,0,0,660,577,81
749,22391,log1,347,346,82,0,0,0
750,22421,log1,348,347,82,0,0,0
751,19967,log0,0,0,0,661,578,81
752,22451,log1,349,348,82,0,0,0
753,19997,log0,0,0,0,662,579,81
754,22481,log1,349,348,82,0,0,0
755,20027,log0,0,0,0,663,580,81
756,22511,log1,350,349,82,0,0,0
757,20057,log0,0,0,0,664,581,81
758,20087,log0,0,0,0,665,582,82
759,22541,log1,350,349,82,0,0,0
760,20117,log0,0,0,0,666,583,82
761,22571,log1,351,350,83,0,0,0
762,20147,log0,0,0,0,667,584,82
763,22601,log1,352,351,83,0,0,0
764,22631,log1,352,351,83,0,0,0
765,20177,log0,0,0,0,668,585,82
766,22661,log1,353,352,83,0,0,0
767,20207,log0,0,0,0,669,586,82
768,22691,log1,353,352,83,0,0,0
769,20237,log0,0,0,0,670,587,82
770,22721,log1,354,353,83,0,0,0
771,20267,log0,0,0,0,671,588,82
772,22751,log1,355,354,84,0,0,0
773,20297,log0,0,0,0,672,589,83
774,22781,log1,355,354,84,0,0,0
775,20327,log0,0,0,0,673,590,83
776,22811,log1,356,355,84,0,0,0
777,20357,log0,0,0,0,674,591,83
778,20387,log0,0,0,0,675,592,83
779,22841,log1,356,355,84,0,0,0
780,22871,log1,357,356,84,0,0,0
781,20417,log0,0,0,0,676,593,83
782,22901,log1,358,357,84,0,0,0
783,20447,log0,0,0,0,677,594,83
784,22931,log1,358,357,84,0,0,0
785,20477,log0,0,0,0,678,595,83
786,22961,log1,359,358,84,0,0,0
787,20507,log0,0,0,0,679,596,84
788,22991,log1,359,358,84,0,0,0
789,20537,log0,0,0,0,680,597,84
790,23021,log1,360,359,84,0,0,0
791,20567,log0,0,0,0,681,598,84
792,23051,log1,361,360,84,0,0,0
793,20597,log0,0,0,0,682,599,84
794,23081,log1,361,360,84,0,0,0
795,20627,log0,0,0,0,683,600,84
796,20657,log0,0,0,0,684,601,84
797,23111,log1,362,361,84,0,0,0
798,23141,log1,362,361,84,0,0,0
799,20687,log0,0,0,0,685,602,84
800,20717,log0,0,0,0,686,603,85
801,23171,log1,363,362,85,0,0,0
802,23201,log1,364,363,85,0,0,0
803,20747,log0,0,0,0,687,604,85
804,23231,log1,364,363,85,0,0,0
805,20777,log0,0,0,0,688,605,85
806,20807,log0,0,0,0,689,606,85
807,23291,log1,365,364,85,0,0,0
808,20837,log0,0,0,0,690,607,85
809,23321,log1,366,365,85,0,0,0
810,20867,log0,0,0,0,691,608,85
811,23351,log1,367,366,86,0,0,0
812,20897,log0,0,0,0,692,609,85
813,23381,log1,367,366,86,0,0,0
814,20927,log0,0,0,0,693,610,86
815,23411,log1,368,367,86,0,0,0
816,20957,log0,0,0,0,694,611,86
817,20987,log0,0,0,0,695,612,86
818,23441,log1,368,367,86,0,0,0
819,21017,log0,0,0,0,696,613,86
820,23471,log1,369,368,86,0,0,0
821,23501,log1,370,369,86,0,0,0
822,21047,log0,0,0,0,697,614,86
823,23531,log1,370,369,86,0,0,0
824,21077,log0,0,0,0,698,615,86
825,23561,log1,371,370,87,0,0,0
826,21107,log0,0,0,0,699,616,86
827,23591,log1,371,370,87,0,0,0
828,21137,log0,0,0,0,700,617,87
829,23621,log1,372,371,87,0,0,0
830,21167,log0,0,0,0,701,618,87
831,21197,log0,0,0,0,702,619,87
832,23651,log1,373,372,87,0,0,0
833,23681,log1,373,372,87,0,0,0
834,21227,log0,0,0,0,703,620,87
835,23711,log1,374,373,87,0,0,0
836,21257,log0,0,0,0,704,621,87
837,23741,log1,374,373,87,0,0,0
838,21287,log0,0,0,0,705,622,87
839,23771,log1,375,374,88,0,0,0
840,21317,log0,0,0,0,706,623,87
841,23801,log1,376,375,88,0,0,0
842,21347,log0,0,0,0,707,624,88
843,23831,log1,376,375,88,0,0,0
844,21377,log0,0,0,0,708,625,88
845,23861,log1,377,376,88,0,0,0
846,21407,log0,0,0,0,709,626,88
847,23891,log1,377,376,88,0,0,0
848,21437,log0,0,0,0,710,627,88
849,23921,log1,378,377,88,0,0,0
850,21467,log0,0,0,0,711,628,88
851,23951,log1,379,378,89,0,0,0
852,21497,log0,0,0,0,712,629,88
853,23981,log1,379,378,89,0,0,0
854,21527,log0,0,0,0,713,630,88
855,24011,log1,380,379,89,0,0,0
856,21557,log0,0,0,0,714,631,89
857,24041,log1,380,379,89,0,0,0
858,21587,log0,0,0,0,715,632,89
859,24071,log1,381,380,89,0,0,0
860,21617,log0,0,0,0,716,633,89
861,24101,log1,382,381,89,0,0,0
862,21647,log0,0,0,0,717,634,89
863,24131,log1,382,381,89,0,0,0
864,21677,log0,0,0,0,718,635,89
865,21707,log0,0,0,0,719,636,89
866,24161,log1,383,382,90,0,0,0
867,24191,log1,383,382,90,0,0,0
868,21737,log0,0,0,0,720,637,89
869,24221,log1,384,383,90,0,0,0
870,21767,log0,0,0,0,721,638,90
871,24251,log1,385,384,90,0,0,0
872,21797,log0,0,0,0,722,639,90
873,24281,log1,385,384,90,0,0,0
874,21827,log0,0,0,0,723,640,90
875,24311,log1,386,385,90,0,0,0
876,21857,log0,0,0,0,724,641,90
877,24341,log1,386,385,90,0,0,0
878,21887,log0,0,0,0,725,642,90
879,24371,log1,387,386,91,0,0,0
880,21917,log0,0,0,0,726,643,90
881,24401,log1,388,387,91,0,0,0
882,21947,log0,0,0,0,727,644,90
883,24431,log1,388,387,91,0,0,0
884,21977,log0,0,0,0,728,645,91
885,24461,log1,389,388,91,0,0,0
886,22007,log0,0,0,0,729,646,91
887,24491,log1,389,388,91,0,0,0
888,22037,log0,0,0,0,730,647,91
889,24521,log1,390,389,91,0,0,0
890,22067,log0,0,0,0,731,648,91
891,24551,log1,391,390,92,0,0,0
892,22097,log0,0,0,0,732,649,91
893,22127,log0,0,0,0,733,650,91
894,24581,log1,391,390,92,0,0,0
895,24611,log1,392,391,92,0,0,0
896,22157,log0,0,0,0,734,651,91
897,24641,log1,392,391,92,0,0,0
898,22187,log0,0,0,0,735,652,92
899,24671,log1,393,392,92,0,0,0
900,22217,log0,0,0,0,736,653,92
901,24701,log1,394,393,92,0,0,0
902,22247,log0,0,0,0,737,654,92
903,22277,log0,0,0,0,738,655,92
904,24731,log1,394,393,92,0,0,0
905,22307,log0,0,0,0,739,656,92
906,24761,log1,395,394,93,0,0,0
907,22337,log0,0,0,0,740,657,92
908,24791,log1,395,394,93,0,0,0
909,24821,log1,396,395,93,0,0,0
910,22367,log0,0,0,0,741,658,92
911,22397,log0,0,0,0,742,659,93
912,24851,log1,397,396,93,0,0,0
913,24881,log1,397,396,93,0,0,0
914,22427,log0,0,0,0,743,660,93
915,24911,log1,398,397,93,0,0,0
916,22487,log0,0,0,0,745,662,93
917,24971,log1,399,398,94,0,0,0
918,22517,log0,0,0,0,746,663,93
919,25001,log1,400,399,94,0,0,0
920,22547,log0,0,0,0,747,664,93
921,25031,log1,400,399,94,0,0,0
922,22577,log0,0,0,0,748,665,93
923,25061,log1,401,400,94,0,0,0
924,22607,log0,0,0,0,749,666,94
925,25091,log1,401,400,94,0,0,0
926,22637,log0,0,0,0,750,667,94
927,22667,log0,0,0,0,751,668,94
928,25121,log1,402,401,94,0,0,0
929,22697,log0,0,0,0,752,669,94
930,25151,log1,403,402,95,0,0,0
931,22727,log0,0,0,0,753,670,94
932,25181,log1,403,402,95,0,0,0
933,25211,log1,404,403,95,0,0,0
934,22757,log0,0,0,0,754,671,94
935,25241,log1,404,403,95,0,0,0
936,22787,log0,0,0,0,755,672,94
937,22817,log0,0,0,0,756,673,95
938,25271,log1,405,404,95,0,0,0
939,25301,log1,406,405,95,0,0,0
940,22847,log0,0,0,0,757,674,95
941,25331,log1,406,405,95,0,0,0
942,22877,log0,0,0,0,758,675,95
943,25361,log1,407,406,96,0,0,0
944,22907,log0,0,0,0,759,676,95
945,25391,log1,407,406,96,0,0,0
946,22937,log0,0,0,0,760,677,95
947,25421,log1,408,407,96,0,0,0
948,22967,log0,0,0,0,761,678,95
949,25451,log1,409,408,96,0,0,0
950,22997,log0,0,0,0,762,679,95
951,25481,log1,409,408,96,0,0,0
952,23027,log0,0,0,0,763,680,96
953,25511,log1,410,409,96,0,0,0
954,23057,log0,0,0,0,764,681,96
955,25541,log1,410,409,96,0,0,0
956,23087,log0,0,0,0,765,682,96
957,25571,log1,411,410,97,0,0,0
958,23117,log0,0,0,0,766,683,96
959,25601,log1,412,411,97,0,0,0
960,23147,log0,0,0,0,767,684,96
961,25631,log1,412,411,97,0,0,0
962,23177,log0,0,0,0,768,685,96
963,25661,log1,413,412,97,0,0,0
964,23207,log0,0,0,0,769,686,96
965,25691,log1,413,412,97,0,0,0
966,23237,log0,0,0,0,770,687,97
967,25721,log1,414,413,97,0,0,0
968,23267,log0,0,0,0,771,688,97
969,25751,log1,415,414,98,0,0,0
970,23297,log0,0,0,0,772,689,97
971,25781,log1,415,414,98,0,0,0
972,23327,log0,0,0,0,773,690,97
973,23357,log0,0,0,0,774,691,97
974,25811,log1,416,415,98,0,0,0
975,25841,log1,416,415,98,0,0,0
976,23387,log0,0,0,0,775,692,97
977,25871,log1,417,416,98,0,0,0
978,23417,log0,0,0,0,776,693,97
979,25901,log1,418,417,98,0,0,0
980,23447,log0,0,0,0,777,694,98
981,25931,log1,418,417,98,0,0,0
982,23477,log0,0,0,0,778,695,98
983,23507,log0,0,0,0,779,696,98
984,25961,log1,419,418,99,0,0,0
985,25991,log1,419,418,99,0,0,0
986,23537,log0,0,0,0,780,697,98
987,26021,log1,420,419,99,0,0,0
988,23567,log0,0,0,0,781,698,98
989,26051,log1,421,420,99,0,0,0
990,23597,log0,0,0,0,782,699,98
991,26081,log1,421,420,99,0,0,0
992,23627,log0,0,0,0,783,700,98
993,26111,log1,422,421,99,0,0,0
994,23657,log0,0,0,0,784,701,99
995,26141,log1,422,421,99,0,0,0
996,23687,log0,0,0,0,785,702,99
997,26171,log1,423,422,100,0,0,0
998,23717,log0,0,0,0,786,703,99
999,26201,log1,424,423,100,0,0,0
1000,23747,log0,0,0,0,787,704,99
1001,26231,log1,424,423,100,0,0,0
1002,23777,log0,0,0,0,788,705,99
1003,26261,log1,425,424,100,0,0,0
1004,23807,log0,0,0,0,789,706,99
1005,26291,log1,425,424,100,0,0,0
1006,23837,log0,0,0,0,790,707,99
1007,26321,log1,426,425,100,0,0,0
1008,23867,log0,0,0,0,791,708,100
1009,23897,log0,0,0,0,792,709,100
1010,26351,log1,427,426,101,0,0,0
1011,26381,log1,427,426,101,0,0,0
1012,23927,log0,0,0,0,793,710,100
1013,26411,log1,428,427,101,0,0,0
1014,23957,log0,0,0,0,794,711,100
1015,26441,log1,428,427,101,0,0,0
1016,23987,log0,0,0,0,795,712,100
1017,26471,log1,429,428,101,0,0,0
1018,24017,log0,0,0,0,796,713,100
1019,26501,log1,430,429,101,0,0,0
1020,24047,log0,0,0,0,797,714,100
1021,26531,log1,430,429,101,0,0,0
1022,24077,log0,0,0,0,798,715,101
1023,26561,log1,431,430,102,0,0,0
1024,24107,log0,0,0,0,799,716,101
1025,26591,log1,431,430,102,0,0,0
1026,24137,log0,0,0,0,800,717,101
1027,26621,log1,432,431,102,0,0,0
1028,24167,log0,0,0,0,801,718,101
1029,26651,log1,433,432,102,0,0,0
1030,24197,log0,0,0,0,802,719,101
1031,26681,log1,433,432,102,0,0,0
1032,24227,log0,0,0,0,803,720,101
1033,26711,log1,434,433,102,0,0,0
1034,24257,log0,0,0,0,804,721,101
1035,26741,log1,434,433,102,0,0,0
1036,24287,log0,0,0,0,805,722,102
1037,26771,log1,435,434,103,0,0,0
1038,24317,log0,0,0,0,806,723,102
1039,26801,log1,436,435,103,0,0,0
1040,24347,log0,0,0,0,807,724,102
1041,26831,log1,436,435,103,0,0,0
1042,24377,log0,0,0,0,808,725,102
1043,26861,log1,437,436,103,0,0,0
1044,24407,log0,0,0,0,809,726,102
1045,26891,log1,437,436,103,0,0,0
1046,24437,log0,0,0,0,810,727,102
1047,26921,log1,438,437,103,0,0,0
1048,24467,log0,0,0,0,811,728,102
1049,26951,log1,439,438,104,0,0,0
1050,24497,log0,0,0,0,812,729,103
1051,26981,log1,439,438,104,0,0,0
1052,24527,log0,0,0,0,813,730,103
1053,27011,log1,440,439,104,0,0,0
1054,24557,log0,0,0,0,814,731,103
1055,27041,log1,440,439,104,0,0,0
1056,24587,log0,0,0,0,815,732,103
1057,27071,log1,441,440,104,0,0,0
1058,24617,log0,0,0,0,816,733,103
1059,27101,log1,442,441,104,0,0,0
1060,24647,log0,0,0,0,817,734,103
1061,27131,log1,442,441,104,0,0,0
1062,24677,log0,0,0,0,818,735,103
1063,27161,log1,443,442,104,0,0,0
1064,24707,log0,0,0,0,819,736,104
1065,27191,log1,443,442,104,0,0,0
1066,24737,log0,0,0,0,820,737,104
1067,27221,log1,444,443,104,0,0,0
1068,24767,log0,0,0,0,821,738,104
1069,27251,log1,445,444,104,0,0,0
1070,24797,log0,0,0,0,822,739,104
1071,27281,log1,445,444,104,0,0,0
1072,24827,log0,0,0,0,823,740,104
1073,27311,log1,446,445,104,0,0,0
1074,24857,log0,0,0,0,824,741,104
1075,27341,log1,446,445,104,0,0,0
1076,24887,log0,0,0,0,825,742,104
1077,24917,log0,0,0,0,826,743,105
1078,27371,log1,447,446,105,0,0,0
1079,27401,log1,448,447,105,0,0,0
1080,24947,log0,0,0,0,827,744,105
1081,24977,log0,0,0,0,828,745,105
1082,27431,log1,448,447,105,0,0,0
1083,27461,log1,449,448,105,0,0,0
1084,25007,log0,0,0,0,829,746,105
1085,27491,log1,449,448,105,0,0,0
1086,25037,log0,0,0,0,830,747,105
1087,27521,log1,450,449,105,0,0,0
1088,25067,log0,0,0,0,831,748,105
1089,27551,log1,451,450,106,0,0,0
1090,25097,log0,0,0,0,832,749,105
1091,27581,log1,451,450,106,0,0,0
1092,25127,log0,0,0,0,833,750,106
1093,27611,log1,452,451,106,0,0,0
1094,25157,log0,0,0,0,834,751,106
1095,27641,log1,452,451,106,0,0,0
1096,25187,log0,0,0,0,835,752,106
1097,25217,log0,0,0,0,836,753,106
1098,27671,log1,453,452,106,0,0,0
1099,27701,log1,454,453,106,0,0,0
1100,25247,log0,0,0,0,837,754,106
1101,27731,log1,454,453,106,0,0,0
1102,25277,log0,0,0,0,838,755,106
1103,27761,log1,455,454,107,0,0,0
1104,25307,log0,0,0,0,839,756,106
1105,27791,log1,455,454,107,0,0,0
1106,25337,log0,0,0,0,840,757,107
1107,27821,log1,456,455,107,0,0,0
1108,25367,log0,0,0,0,841,758,107
1109,25397,log0,0,0,0,842,759,107
1110,27851,log1,457,456,107,0,0,0
1111,27881,log1,457,456,107,0,0,0
1112,25427,log0,0,0,0,843,760,107
1113,27911,log1,458,457,107,0,0,0
1114,25457,log0,0,0,0,844,761,107
1115,27941,log1,458,457,107,0,0,0
1116,25487,log0,0,0,0,845,762,107
1117,27971,log1,459,458,108,0,0,0
1118,25517,log0,0,0,0,846,763,107
1119,28001,log1,460,459,108,0,0,0
1120,25547,log0,0,0,0,847,764,108
1121,28031,log1,460,459,108,0,0,0
1122,25577,log0,0,0,0,848,765,108
1123,28061,log1,461,460,108,0,0,0
1124,25607,log0,0,0,0,849,766,108
1125,28091,log1,461,460,108,0,0,0
1126,25637,log0,0,0,0,850,767,108
1127,25667,log0,0,0,0,851,768,108
1128,28121,log1,462,461,108,0,0,0
1129,28151,log1,463,462,109,0,0,0
1130,25697,log0,0,0,0,852,769,108
1131,28181,log1,463,462,109,0,0,0
1132,25727,log0,0,0,0,853,770,108
1133,28211,log1,464,463,109,0,0,0
1134,25757,log0,0,0,0,854,771,109
1135,28241,log1,464,463,109,0,0,0
1136,25787,log0,0,0,0,855,772,109
1137,28271,log1,465,464,109,0,0,0
1138,25817,log0,0,0,0,856,773,109
1139,28301,log1,466,465,109,0,0,0
1140,25847,log0,0,0,0,857,774,109
1141,28331,log1,466,465,109,0,0,0
1142,25877,log0,0,0,0,858,775,109
1143,28361,log1,467,466,110,0,0,0
1144,25907,log0,0,0,0,859,776,109
1145,28391,log1,467,466,110,0,0,0
1146,25937,log0,0,0,0,860,777,109
1147,28421,log1,468,467,110,0,0,0
1148,25967,log0,0,0,0,861,778,110
1149,28451,log1,469,468,110,0,0,0
1150,25997,log0,0,0,0,862,779,110
1151,28481,log1,469,468,110,0,0,0
1152,26027,log0,0,0,0,863,780,110
1153,28511,log1,470,469,110,0,0,0
1154,26057,log0,0,0,0,864,781,110
1155,28541,log1,470,469,110,0,0,0
1156,26087,log0,0,0,0,865,782,110
1157,28571,log1,471,470,111,0,0,0
1158,26117,log0,0,0,0,866,783,110
1159,28601,log1,472,471,111,0,0,0
1160,26147,log0,0,0,0,867,784,110
1161,28631,log1,472,471,111,0,0,0
1162,26177,log0,0,0,0,868,785,111
1163,28661,log1,473,472,111,0,0,0
1164,26207,log0,0,0,0,869,786,111
1165,28691,log1,473,472,111,0,0,0
1166,26237,log0,0,0,0,870,787,111
1167,28721,log1,474,473,111,0,0,0
1168,26267,log0,0,0,0,871,788,111
1169,28751,log1,475,474,112,0,0,0
1170,26297,log0,0,0,0,872,789,111
1171,28781,log1,475,474,112,0,0,0
1172,26327,log0,0,0,0,873,790,111
1173,28811,log1,476,475,112,0,0,0
1174,26357,log0,0,0,0,874,791,111
1175,28841,log1,476,475,112,0,0,0
1176,26387,log0,0,0,0,875,792,112
1177,28871,log1,477,476,112,0,0,0
1178,26417,log0,0,0,0,876,793,112
1179,28901,log1,478,477,112,0,0,0
1180,26447,log0,0,0,0,877,794,112
1181,28931,log1,478,477,112,0,0,0
1182,26477,log0,0,0,0,878,795,112
1183,28961,log1,479,478,113,0,0,0
1184,26507,log0,0,0,0,879,796,112
1185,28991,log1,479,478,113,0,0,0
1186,26537,log0,0,0,0,880,797,112
1187,29021,log1,480,479,113,0,0,0
1188,26567,log0,0,0,0,881,798,112
1189,29051,log1,481,480,113,0,0,0
1190,26597,log0,0,0,0,882,799,113
1191,29081,log1,481,480,113,0,0,0
1192,26627,log0,0,0,0,883,800,113
1193,29111,log1,482,481,113,0,0,0
1194,26657,log0,0,0,0,884,801,113
1195,29141,log1,482,481,113,0,0,0
1196,26687,log0,0,0,0,885,802,113
1197,29171,log1,483,482,114,0,0,0
1198,26717,log0,0,0,0,886,803,113
1199,29201,log1,484,483,114,0,0,0
1200,26747,log0,0,0,0,887,804,113
1201,29231,log1,484,483,114,0,0,0
1202,26777,log0,0,0,0,888,805,113
1203,29261,log1,485,484,114,0,0,0
1204,26807,log0,0,0,0,889,806,114
1205,29291,log1,485,484,114,0,0,0
1206,26837,log0,0,0,0,890,807,114
1207,29321,log1,486,485,114,0,0,0
1208,26867,log0,0,0,0,891,808,114
1209,29351,log1,487,486,115,0,0,0
1210,26897,log0,0,0,0,892,809,114
1211,29381,log1,487,486,115,0,0,0
1212,26927,log0,0,0,0,893,810,114
1213,29411,log1,488,487,115,0,0,0
1214,26957,log0,0,0,0,894,811,114
1215,29441,log1,488,487,115,0,0,0
1216,26987,log0,0,0,0,895,812,114
1217,29471,log1,489,488,115,0,0,0
1218,27017,log0,0,0,0,896,813,115
1219,29501,log1,490,489,115,0,0,0
1220,27047,log0,0,0,0,897,814,115
1221,29531,log1,490,489,115,0,0,0
1222,27077,log0,0,0,0,898,815,115
1223,29561,log1,491,490,116,0,0,0
1224,27107,log0,0,0,0,899,816,115
1225,29591,log1,491,490,116,0,0,0
1226,27137,log0,0,0,0,900,817,115
1227,29621,log1,492,491,116,0,0,0
1228,27167,log0,0,0,0,901,818,115
1229,29651,log1,493,492,116,0,0,0
1230,27197,log0,0,0,0,902,819,115
1231,29681,log1,493,492,116,0,0,0
1232,27227,log0,0,0,0,903,820,116
1233,29711,log1,494,493,116,0,0,0
1234,29741,log1,494,493,116,0,0,0
1235,27287,log0,0,0,0,905,822,116
1236,29771,log1,495,494,117,0,0,0
1237,27317,log0,0,0,0,906,823,116
1238,29801,log1,496,495,117,0,0,0
1239,27347,log0,0,0,0,907,824,116
1240,29831,log1,496,495,117,0,0,0
1241,27377,log0,0,0,0,908,825,116
1242,29861,log1,497,496,117,0,0,0
1243,27407,log0,0,0,0,909,826,116
1244,29891,log1,497,496,117,0,0,0
1245,27437,log0,0,0,0,910,827,117
1246,29921,log1,498,497,117,0,0,0
1247,27467,log0,0,0,0,911,828,117
1248,29951,log1,499,498,118,0,0,0
1249,27497,log0,0,0,0,912,829,117
1250,29981,log1,499,498,118,0,0,0
1251,27527,log0,0,0,0,913,830,117
1252,30011,log1,500,499,118,0,0,0
1253,27557,log0,0,0,0,914,831,117
1254,30041,log1,500,499,118,0,0,0
1255,27587,log0,0,0,0,915,832,117
1256,30071,log1,501,500,118,0,0,0
1257,27617,log0,0,0,0,916,833,117
1258,27647,log0,0,0,0,917,834,118
1259,30101,log1,502,501,118,0,0,0
1260,30131,log1,502,501,118,0,0,0
1261,27677,log0,0,0,0,918,835,118
1262,30161,log1,503,502,119,0,0,0
1263,27707,log0,0,0,0,919,836,118
1264,30191,log1,503,502,119,0,0,0
1265,27737,log0,0,0,0,920,837,118
1266,30221,log1,504,503,119,0,0,0
1267,27767,log0,0,0,0,921,838,118
1268,30251,log1,505,504,119,0,0,0
1269,27797,log0,0,0,0,922,839,118
1270,30281,log1,505,504,119,0,0,0
1271,27827,log0,0,0,0,923,840,118
1272,30311,log1,506,505,119,0,0,0
1273,27857,log0,0,0,0,924,841,119
1274,30341,log1,506,505,119,0,0,0
1275,27887,log0,0,0,0,925,842,119
1276,30371,log1,507,506,120,0,0,0
1277,27917,log0,0,0,0,926,843,119
1278,30401,log1,507,506,120,0,0,0
1279,27947,log0,0,0,0,927,844,119
1280,30431,log1,508,507,120,0,0,0
1281,27977,log0,0,0,0,928,845,119
1282,30461,log1,509,508,120,0,0,0
1283,28007,log0,0,0,0,929,846,119
1284,30491,log1,509,508,120,0,0,0
1285,28037,log0,0,0,0,930,847,119
1286,30521,log1,510,509,120,0,0,0
1287,28067,log0,0,0,0,931,848,120
1288,30551,log1,510,509,120,0,0,0
1289,28097,log0,0,0,0,932,849,120
1290,30581,log1,511,510,121,0,0,0
1291,28127,log0,0,0,0,933,850,120
1292,30611,log1,512,511,121,0,0,0
1293,28157,log0,0,0,0,934,851,120
1294,30641,log1,512,511,121,0,0,0
1295,28187,log0,0,0,0,935,852,120
1296,30671,log1,513,512,121,0,0,0
1297,28217,log0,0,0,0,936,853,120
1298,30701,log1,514,513,121,0,0,0
1299,28247,log0,0,0,0,937,854,120
1300,30731,log1,514,513,121,0,0,0
1301,28277,log0,0,0,0,938,855,121
1302,30761,log1,515,514,122,0,0,0
1303,28307,log0,0,0,0,939,856,121
1304,30791,log1,515,514,122,0,0,0
1305,28337,log0,0,0,0,940,857,121
1306,30821,log1,516,515,122,0,0,0
1307,28367,log0,0,0,0,941,858,121
1308,30851,log1,516,515,122,0,0,0
1309,28397,log0,0,0,0,942,859,121
1310,28427,log0,0,0,0,943,860,121
1311,30881,log1,517,516,122,0,0,0
1312,30911,log1,518,517,122,0,0,0
1313,28457,log0,0,0,0,944,861,121
1314,28487,log0,0,0,0,945,862,122
1315,30941,log1,518,517,122,0,0,0
1316,30971,log1,519,518,123,0,0,0
1317,28517,log0,0,0,0,946,863,122
1318,31001,log1,519,518,123,0,0,0
1319,28547,log0,0,0,0,947,864,122
1320,31031,log1,520,519,123,0,0,0
1321,28577,log0,0,0,0,948,865,122
1322,28607,log0,0,0,0,949,866,122
1323,31061,log1,521,520,123,0,0,0
1324,31091,log1,521,520,123,0,0,0
1325,28637,log0,0,0,0,950,867,122
1326,31121,log1,522,521,123,0,0,0
1327,28667,log0,0,0,0,951,868,122
1328,31151,log1,522,521,123,0,0,0
1329,28697,log0,0,0,0,952,869,123
1330,31181,log1,523,522,124,0,0,0
1331,28727,log0,0,0,0,953,870,123
1332,31211,log1,524,523,124,0,0,0
1333,28757,log0,0,0,0,954,871,123
1334,31241,log1,524,523,124,0,0,0
1335,28787,log0,0,0,0,955,872,123
1336,31271,log1,525,524,124,0,0,0
1337,28817,log0,0,0,0,956,873,123
1338,31301,log1,525,524,124,0,0,0
1339,28847,log0,0,0,0,957,874,123
1340,28877,log0,0,0,0,958,875,123
1341,31331,log1,526,525,124,0,0,0
1342,31361,log1,527,526,124,0,0,0
1343,28907,log0,0,0,0,959,876,124
1344,31391,log1,527,526,124,0,0,0
1345,28937,log0,0,0,0,960,877,124
1346,31421,log1,528,527,124,0,0,0
1347,28967,log0,0,0,0,961,878,124
1348,31451,log1,528,527,124,0,0,0
1349,28997,log0,0,0,0,962,879,124
1350,31481,log1,529,528,124,0,0,0
1351,29027,log0,0,0,0,963,880,124
1352,31511,log1,530,529,124,0,0,0
1353,29057,log0,0,0,0,964,881,124
1354,31541,log1,530,529,124,0,0,0
1355,29087,log0,0,0,0,965,882,124
1356,31571,log1,531,530,125,0,0,0
1357,29117,log0,0,0,0,966,883,125
1358,31601,log1,531,530,125,0,0,0
1359,29147,log0,0,0,0,967,884,125
1360,31631,log1,532,531,125,0,0,0
1361,29177,log0,0,0,0,968,885,125
1362,31661,log1,533,532,125,0,0,0
1363,29207,log0,0,0,0,969,886,125
1364,31691,log1,533,532,125,0,0,0
1365,29237,log0,0,0,0,970,887,125
1366,31721,log1,534,533,125,0,0,0
1367,29267,log0,0,0,0,971,888,125
1368,31751,log1,534,533,125,0,0,0
1369,29297,log0,0,0,0,972,889,125
1370,31781,log1,535,534,126,0,0,0
1371,29327,log0,0,0,0,973,890,126
1372,31811,log1,536,535,126,0,0,0
