,timestamp,logNumber,Statistic.recvSeq3,Statistic.recvNum3,Statistic.compute1num3,Statistic.compute2num3,Statistic.dist3,UAV0x,UAV0y,UAV0z,distance_3_to_1,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
763,104908,1,,,,,,0.268027,-0.3252278,0.64357114,0.7692823973758482,1671.0,682.0,674.0,0.0,58.0
764,253048,0,683.0,1429.0,1412.0,2.0,57.0,0.26726884,-0.32692644,0.6425774,0.7689078329996403,,,,,
765,105008,1,,,,,,-0.11481455,-0.88312733,0.6899088,1.126530257318541,1671.0,682.0,674.0,0.0,58.0
766,253148,0,684.0,1430.0,1413.0,2.0,59.0,-0.114802055,-0.883133,0.6898978,1.1265266699432703,,,,,
767,105108,1,,,,,,0.28625804,-0.2973604,0.640243,0.7617597780618265,1672.0,683.0,675.0,0.0,55.0
768,253248,0,685.0,1431.0,1414.0,2.0,54.0,0.2882997,-0.29440805,0.63932073,0.7606075345351409,,,,,
769,105208,1,,,,,,-0.114754945,-0.8831164,0.6898589,1.1264850803826687,1673.0,684.0,676.0,0.0,59.0
770,253348,0,685.0,1431.0,1414.0,2.0,54.0,-0.11478054,-0.8832291,0.6902382,1.1268082872117589,,,,,
771,105308,1,,,,,,0.35689706,-0.19292863,0.62271994,0.7432207558216961,1673.0,684.0,676.0,0.0,59.0
772,253448,0,686.0,1432.0,1415.0,2.0,63.0,0.3616911,-0.1865221,0.62142015,0.7428148705191945,,,,,
773,105408,1,,,,,,0.39618534,-0.13505581,0.6175747,0.7460572325433719,1674.0,685.0,677.0,0.0,64.0
774,253548,0,687.0,1433.0,1416.0,2.0,66.0,0.41205448,-0.11115077,0.6177883,0.7508700218214884,,,,,
775,105508,1,,,,,,-0.11474429,-0.8830186,0.689565,1.126227337689929,1675.0,686.0,678.0,0.0,71.0
776,253648,0,687.0,1433.0,1416.0,2.0,66.0,-0.114783995,-0.88314766,0.6899204,1.126550195418914,,,,,
777,105608,1,,,,,,0.50907373,0.029765017,0.6243554,0.8061399744726918,1675.0,686.0,678.0,0.0,71.0
778,253748,0,688.0,1434.0,1417.0,2.0,79.0,0.5202116,0.044530522,0.62551105,0.8147804162020363,,,,,
779,105708,1,,,,,,0.55223465,0.08897904,0.6297309,0.8422834201987903,1676.0,687.0,679.0,0.0,86.0
780,253848,0,689.0,1435.0,1418.0,2.0,95.0,0.5731059,0.11733912,0.6319041,0.8611165034620807,,,,,
781,105808,1,,,,,,0.6089522,0.16740544,0.63702846,0.8970243289071178,1677.0,688.0,680.0,0.0,101.0
782,253948,0,689.0,1435.0,1418.0,2.0,95.0,0.6139939,0.17340234,0.6367313,0.901378745045628,,,,,
783,105908,1,,,,,,0.66363984,0.24132673,0.6404212,0.9533078007656566,1677.0,688.0,680.0,0.0,101.0
784,254048,0,690.0,1436.0,1419.0,2.0,109.0,0.6688559,0.24694878,0.63977003,0.957944473425702,,,,,
785,106008,1,,,,,,0.71265775,0.30575815,0.6397756,1.005326762214654,1678.0,689.0,681.0,0.0,115.0
786,254148,0,691.0,1437.0,1420.0,2.0,121.0,0.7173292,0.31297347,0.64025337,1.0111567391273515,,,,,
787,106108,1,,,,,,0.7558156,0.36366633,0.6371541,1.0533165744062782,1679.0,690.0,682.0,0.0,125.0
788,254248,0,691.0,1437.0,1420.0,2.0,121.0,-0.11486688,-0.88326854,0.69020987,1.126830672462941,,,,,
789,106208,1,,,,,,0.81211007,0.44315222,0.63271695,1.120819964487719,1679.0,690.0,682.0,0.0,125.0
790,254348,0,692.0,1438.0,1421.0,2.0,134.0,0.8168086,0.44970092,0.6322463,1.1265622845861996,,,,,
791,106308,1,,,,,,0.8542305,0.50336313,0.62878966,1.1740786474679827,1680.0,691.0,683.0,0.0,138.0
792,254448,0,693.0,1439.0,1422.0,2.0,144.0,0.8637539,0.51622456,0.6273748,1.1858152468215049,,,,,
793,106408,1,,,,,,0.8952921,0.563048,0.6261013,1.2290540520814242,1681.0,692.0,684.0,0.0,150.0
794,254548,0,693.0,1439.0,1422.0,2.0,144.0,0.9080216,0.58278054,0.62715507,1.2479823366097818,,,,,
795,106508,1,,,,,,0.94130903,0.6329846,0.62849027,1.2968161759704078,1681.0,692.0,684.0,0.0,150.0
796,254648,0,694.0,1440.0,1423.0,2.0,157.0,0.9443729,0.6377044,0.62861866,1.3014101748166862,,,,,
797,106608,1,,,,,,0.965696,0.67103666,0.62701625,1.3326696115369503,1682.0,693.0,685.0,0.0,160.0
798,254748,0,695.0,1441.0,1424.0,2.0,168.0,0.96738285,0.67414296,0.6269914,1.3354461823087271,,,,,
799,106708,1,,,,,,0.97508883,0.6877779,0.621967,1.3456149577845578,1683.0,694.0,686.0,0.0,175.0
800,254848,0,695.0,1441.0,1424.0,2.0,168.0,0.97579354,0.69145316,0.62155795,1.3478185304215329,,,,,
801,106808,1,,,,,,0.97471386,0.6957176,0.61380136,1.345675356084117,1683.0,694.0,686.0,0.0,175.0
802,254948,0,696.0,1442.0,1425.0,2.0,182.0,0.9741357,0.6955917,0.61300665,1.3448290996427046,,,,,
803,106908,1,,,,,,0.9660153,0.6901107,0.6069751,1.3333630493034632,1684.0,695.0,687.0,0.0,183.0
804,255048,0,697.0,1443.0,1426.0,2.0,185.0,0.9647152,0.6904737,0.6079482,1.333052990397183,,,,,
805,107008,1,,,,,,0.9551634,0.68050283,0.6049069,1.3195960137528715,1685.0,696.0,688.0,0.0,184.0
806,255148,0,697.0,1443.0,1426.0,2.0,185.0,0.9539206,0.6795603,0.60519224,1.3183415244365717,,,,,
807,107108,1,,,,,,0.942762,0.6676375,0.6070643,1.3050161535882308,1685.0,696.0,688.0,0.0,184.0
808,255248,0,698.0,1444.0,1427.0,2.0,182.0,0.94084036,0.66570544,0.6078421,1.3030028124718591,,,,,
809,107208,1,,,,,,0.9347772,0.6593922,0.6111314,1.2969533850038881,1686.0,697.0,689.0,0.0,181.0
810,255348,0,699.0,1445.0,1428.0,2.0,179.0,0.9342085,0.6587556,0.6114564,1.2963731745124367,,,,,
811,107308,1,,,,,,0.9311112,0.65572584,0.6132737,1.2934639838051512,1687.0,698.0,690.0,0.0,177.0
812,255448,0,699.0,1445.0,1428.0,2.0,179.0,0.9307682,0.65542924,0.6134573,1.2931538218254186,,,,,
813,107408,1,,,,,,0.9308148,0.65663147,0.6135997,1.2938646363978994,1687.0,698.0,690.0,0.0,177.0
814,255548,0,700.0,1446.0,1429.0,2.0,176.0,0.93102264,0.65684783,0.6134223,1.2940398481055837,,,,,
815,107508,1,,,,,,0.9340693,0.6605818,0.6117961,1.297362018591954,1688.0,699.0,691.0,0.0,176.0
816,255648,0,701.0,1447.0,1430.0,2.0,178.0,0.93473583,0.66271716,0.6124857,1.2992551175212628,,,,,
817,107608,1,,,,,,0.9383406,0.66709554,0.6113629,1.303558251904953,1689.0,700.0,692.0,0.0,180.0
818,255748,0,701.0,1447.0,1430.0,2.0,178.0,0.9401993,0.66898274,0.61087155,1.305632689463553,,,,,
819,107708,1,,,,,,0.9450762,0.6750973,0.61101407,1.3123504155354817,1689.0,700.0,692.0,0.0,180.0
820,255848,0,702.0,1448.0,1431.0,2.0,181.0,0.9457378,0.6761222,0.6114909,1.3135761447338388,,,,,
821,107808,1,,,,,,0.95087135,0.6831151,0.61230195,1.3212555647793915,1690.0,701.0,693.0,0.0,181.0
822,255948,0,703.0,1449.0,1432.0,2.0,179.0,0.95179415,0.6834391,0.6122564,1.3220661778239107,,,,,
823,107908,1,,,,,,0.9547541,0.68921745,0.61460865,1.3282770405633617,1691.0,702.0,694.0,0.0,179.0
824,256048,0,703.0,1449.0,1432.0,2.0,179.0,0.9551937,0.68847364,0.61380965,1.32783780543371,,,,,
825,108008,1,,,,,,0.9525118,0.68634427,0.6164591,1.326035046125076,1691.0,702.0,694.0,0.0,179.0
826,256148,0,704.0,1450.0,1433.0,2.0,179.0,0.9516747,0.6846456,0.61588174,1.3242864650085173,,,,,
827,108108,1,,,,,,0.9375071,0.66708255,0.6148446,1.30458904732283,1692.0,703.0,695.0,0.0,181.0
828,256248,0,705.0,1451.0,1434.0,2.0,182.0,0.9350672,0.6639498,0.6141979,1.3009300588741384,,,,,
829,108208,1,,,,,,-0.114871204,-0.883277,0.6902178,1.1268426031167589,1693.0,704.0,696.0,0.0,182.0
830,256348,0,705.0,1451.0,1434.0,2.0,182.0,0.9034979,0.62445146,0.6079074,1.2553085111422044,,,,,
831,108308,1,,,,,,0.89539766,0.6146186,0.6066402,1.2439876824167753,1693.0,704.0,696.0,0.0,182.0
832,256448,0,706.0,1452.0,1435.0,2.0,182.0,0.8582987,0.5689405,0.6024187,1.193012288962764,,,,,
833,108408,1,,,,,,0.81000966,0.506766,0.5998208,1.1281455713777293,1694.0,705.0,697.0,0.0,178.0
834,256548,0,707.0,1453.0,1436.0,2.0,175.0,0.8041913,0.50011045,0.6004446,1.1213241405619987,,,,,
835,108508,1,,,,,,0.75820833,0.4412494,0.60363215,1.0648721457442623,1695.0,706.0,698.0,0.0,165.0
836,256648,0,707.0,1453.0,1436.0,2.0,175.0,0.7522662,0.43434733,0.6046836,1.0583970483759635,,,,,
837,108608,1,,,,,,0.695636,0.3606025,0.61342746,0.9951064362228849,1695.0,706.0,698.0,0.0,165.0
838,256748,0,708.0,1454.0,1437.0,2.0,159.0,-0.11480849,-0.8831305,0.6899168,1.1265370078880652,,,,,
839,108708,1,,,,,,0.63810766,0.28117403,0.6233357,0.9353008278191353,1696.0,707.0,699.0,0.0,152.0
840,256848,0,709.0,1455.0,1438.0,2.0,145.0,0.6332214,0.2749108,0.6249465,0.9311838566250207,,,,,
841,108808,1,,,,,,0.59990835,0.22573906,0.6290327,0.8980702959499821,1697.0,708.0,700.0,0.0,139.0
842,256948,0,709.0,1455.0,1438.0,2.0,145.0,0.58619714,0.2061187,0.63122857,0.8857547667567578,,,,,
843,108908,1,,,,,,0.5513035,0.15509607,0.6359374,0.8558076382437244,1697.0,708.0,700.0,0.0,139.0
844,257048,0,710.0,1456.0,1439.0,2.0,128.0,0.5472776,0.14801286,0.6356502,0.8517463295292407,,,,,
845,109008,1,,,,,,0.5102009,0.091136135,0.6375979,0.8216701754743523,1698.0,709.0,701.0,0.0,123.0
846,257148,0,711.0,1457.0,1440.0,2.0,114.0,0.50633967,0.085613586,0.6382086,0.8191579818414175,,,,,
847,109108,1,,,,,,0.4782414,0.04205566,0.63876677,0.7990660230452717,1699.0,710.0,702.0,0.0,111.0
848,257248,0,711.0,1457.0,1440.0,2.0,114.0,0.4741275,0.03642696,0.6392856,0.7967495968290592,,,,,
849,109208,1,,,,,,0.42921376,-0.029654117,0.6406245,0.7716887974332224,1699.0,710.0,702.0,0.0,111.0
850,257348,0,712.0,1458.0,1441.0,2.0,105.0,0.4252981,-0.035885703,0.64049244,0.769673188974619,,,,,
851,109308,1,,,,,,0.38718212,-0.09047029,0.64098364,0.754290987112033,1700.0,711.0,703.0,0.0,101.0
852,257448,0,713.0,1459.0,1442.0,2.0,95.0,0.37844115,-0.10220788,0.64130825,0.7516251903982423,,,,,
853,109408,1,,,,,,0.34740102,-0.14317395,0.6421253,0.7439833075542466,1701.0,712.0,704.0,0.0,90.0
854,257548,0,713.0,1459.0,1442.0,2.0,95.0,0.3436725,-0.14940397,0.64186025,0.7432475500556763,,,,,
855,109508,1,,,,,,0.30784,-0.19562918,0.6448697,0.740873232040063,1701.0,712.0,704.0,0.0,90.0
856,257648,0,714.0,1460.0,1443.0,2.0,84.0,0.29753813,-0.20844375,0.6460396,0.741178053052398,,,,,
857,109608,1,,,,,,0.2807513,-0.23100078,0.6458897,0.7411856382821395,1702.0,713.0,705.0,0.0,78.0
858,257748,0,715.0,1461.0,1444.0,2.0,72.0,0.2784367,-0.23397209,0.6458087,0.741173934497886,,,,,
859,109708,1,,,,,,0.26202253,-0.25055334,0.64359206,0.7386768704148376,1703.0,714.0,706.0,0.0,66.0
860,257848,0,715.0,1461.0,1444.0,2.0,72.0,0.2598913,-0.25196528,0.6420372,0.7370493713034597,,,,,
861,109808,1,,,,,,0.25762495,-0.25182968,0.63383096,0.7290613816344311,1703.0,714.0,706.0,0.0,66.0
862,257948,0,716.0,1462.0,1445.0,2.0,60.0,0.258074,-0.25203755,0.6323288,0.7279868357100506,,,,,
863,109908,1,,,,,,0.2630004,-0.24304533,0.6267368,0.721830508837735,1704.0,715.0,707.0,0.0,58.0
864,258048,0,717.0,1463.0,1446.0,2.0,58.0,0.2641662,-0.24162515,0.6266453,0.721699979602371,,,,,
865,110008,1,,,,,,0.27142245,-0.2304113,0.6272772,0.7212740075378229,1705.0,716.0,708.0,0.0,58.0
866,258148,0,717.0,1463.0,1446.0,2.0,58.0,0.27230927,-0.22898822,0.6277047,0.7215269284190995,,,,,
867,110108,1,,,,,,0.2803764,-0.2161367,0.63427824,0.7263848027450165,1705.0,716.0,708.0,0.0,58.0
868,258248,0,718.0,1464.0,1447.0,2.0,60.0,0.28147572,-0.21558607,0.63469905,0.7270136272790002,,,,,
869,110208,1,,,,,,0.28337955,-0.21275274,0.6371426,0.7290530799283936,1706.0,717.0,709.0,0.0,62.0
870,258348,0,719.0,1465.0,1448.0,2.0,63.0,0.28391752,-0.21188298,0.6379796,0.7297407463198246,,,,,
871,110308,1,,,,,,0.28751475,-0.20571846,0.64626384,0.7366422206069122,1707.0,718.0,710.0,0.0,64.0
872,110408,1,,,,,,0.28586534,-0.20629933,0.64935344,0.7388763781642366,1707.0,718.0,710.0,0.0,64.0
873,258548,0,720.0,1466.0,1449.0,2.0,67.0,0.27516028,-0.21492489,0.64954054,0.7374339332830364,,,,,
874,258648,0,721.0,1467.0,1450.0,2.0,67.0,0.27426764,-0.21584184,0.6492901,0.7371485986959194,,,,,
875,110508,1,,,,,,0.27335906,-0.21657841,0.6492482,0.7369902210706991,1708.0,719.0,711.0,0.0,67.0
876,110608,1,,,,,,0.2715911,-0.21779577,0.64932674,0.7367645083975832,1709.0,720.0,712.0,0.0,67.0
877,258748,0,721.0,1467.0,1450.0,2.0,67.0,0.2706701,-0.21862075,0.64917356,0.7365348836197346,,,,,
878,110708,1,,,,,,0.26195842,-0.22544816,0.64897937,0.7352709056419472,1709.0,720.0,712.0,0.0,67.0
879,258848,0,722.0,1468.0,1450.0,2.0,67.0,0.2594735,-0.22860965,0.64828026,0.7347490527906948,,,,,
880,110808,1,,,,,,0.2519294,-0.23427092,0.64799714,0.7336563092897845,1710.0,721.0,713.0,0.0,64.0
881,258948,0,723.0,1469.0,1451.0,2.0,64.0,0.25047505,-0.23629881,0.6474993,0.7333691110348073,,,,,
882,110908,1,,,,,,0.245056,-0.24119712,0.64654756,0.7322924549148416,1711.0,722.0,714.0,0.0,62.0
883,259048,0,723.0,1469.0,1451.0,2.0,64.0,0.24431962,-0.2422582,0.64590824,0.7318323332423664,,,,,
884,111008,1,,,,,,0.24212056,-0.23889157,0.64738953,0.7313034634034337,1711.0,722.0,714.0,0.0,62.0
885,259148,0,724.0,1470.0,1452.0,2.0,60.0,0.2432169,-0.23727958,0.6467548,0.7305804767636269,,,,,
886,111108,1,,,,,,0.25205868,-0.22075766,0.64539343,0.7271865011801708,1712.0,723.0,715.0,0.0,60.0
887,259248,0,725.0,1471.0,1453.0,2.0,60.0,0.25387228,-0.21916844,0.6440045,0.7261045129212192,,,,,
888,111208,1,,,,,,0.2754106,-0.18356143,0.636851,0.7177220947095054,1713.0,724.0,716.0,0.0,60.0
889,259348,0,725.0,1471.0,1453.0,2.0,60.0,0.281744,-0.17450857,0.6340306,0.7154213457809592,,,,,
890,111308,1,,,,,,0.31609377,-0.12078514,0.62323064,0.7091690551840257,1713.0,724.0,716.0,0.0,60.0
891,259448,0,726.0,1472.0,1454.0,2.0,60.0,0.3204576,-0.11460476,0.62157744,0.7086507222109117,,,,,
892,111408,1,,,,,,0.36365637,-0.050366975,0.6125694,0.7141596800876528,1714.0,725.0,717.0,0.0,66.0
893,259548,0,727.0,1473.0,1455.0,2.0,70.0,0.36879787,-0.042488303,0.6121823,0.7159499393079916,,,,,
894,111508,1,,,,,,0.41184726,0.021075457,0.6109263,0.7370842905559474,1715.0,726.0,718.0,0.0,77.0
895,259648,0,727.0,1473.0,1455.0,2.0,70.0,0.42272833,0.03642655,0.6108679,0.7437645778327051,,,,,
896,111608,1,,,,,,0.47264513,0.10695154,0.61628246,0.7839873271380661,1715.0,726.0,718.0,0.0,77.0
897,259748,0,728.0,1474.0,1456.0,2.0,84.0,0.47831076,0.11335521,0.61597514,0.7880710411164321,,,,,
898,111708,1,,,,,,0.52734864,0.17968678,0.6239944,0.8365123728486011,1716.0,727.0,719.0,0.0,92.0
899,259848,0,729.0,1475.0,1457.0,2.0,99.0,0.53207856,0.18776044,0.6257806,0.8425929738349286,,,,,
900,111808,1,,,,,,-0.11479387,-0.88314956,0.68991935,1.1265520395137485,1717.0,728.0,720.0,0.0,107.0
901,259948,0,729.0,1475.0,1457.0,2.0,99.0,-0.11473227,-0.8830551,0.689546,1.1262430727948438,,,,,
902,111908,1,,,,,,0.62827116,0.31362483,0.6362231,0.9475573817626671,1717.0,728.0,720.0,0.0,107.0
903,260048,0,730.0,1476.0,1458.0,2.0,115.0,0.6333169,0.31914777,0.6358637,0.9525062897418339,,,,,
904,112008,1,,,,,,0.67078125,0.37020385,0.6378059,0.996892533678097,1718.0,729.0,721.0,0.0,120.0
905,260148,0,731.0,1477.0,1459.0,2.0,126.0,0.6795569,0.3826035,0.637667,1.0073739263304315,,,,,
906,112108,1,,,,,,0.71621805,0.43215835,0.6370276,1.0514434515695732,1719.0,730.0,722.0,0.0,132.0
907,260248,0,731.0,1477.0,1459.0,2.0,126.0,0.725273,0.44370273,0.63596344,1.0617638866225163,,,,,
908,112208,1,,,,,,0.7655048,0.5014775,0.63645434,1.1146978778523775,1719.0,730.0,722.0,0.0,132.0
909,260348,0,732.0,1478.0,1460.0,2.0,136.0,0.77025557,0.50565195,0.6341575,1.1185406741459034,,,,,
910,112308,1,,,,,,0.8112035,0.5623465,0.63209,1.1721017128505755,1720.0,731.0,723.0,0.0,139.0
911,260448,0,733.0,1479.0,1461.0,2.0,148.0,0.81569624,0.56903195,0.6321516,1.1784622902772142,,,,,
912,112408,1,,,,,,0.85277265,0.6196339,0.6295767,1.2278168364633257,1721.0,732.0,724.0,0.0,155.0
913,260548,0,733.0,1479.0,1461.0,2.0,148.0,0.85715574,0.62542695,0.62902373,1.2335094990668218,,,,,
914,112508,1,,,,,,0.8986486,0.6817002,0.62756985,1.2907859879449783,1721.0,732.0,724.0,0.0,155.0
915,260648,0,734.0,1480.0,1462.0,2.0,161.0,0.90206695,0.6872043,0.62805414,1.296312667609333,,,,,
916,112608,1,,,,,,0.9285056,0.7244508,0.62704855,1.3342194478937144,1722.0,733.0,725.0,0.0,167.0
917,260748,0,735.0,1481.0,1463.0,2.0,175.0,-0.11478872,-0.8831452,0.6899034,1.1265383211486752,,,,,
918,112708,1,,,,,,0.94332296,0.74597985,0.6210425,1.3535279475123294,1723.0,734.0,726.0,0.0,180.0
919,260848,0,735.0,1481.0,1463.0,2.0,175.0,0.94422746,0.74767363,0.6203222,1.3547623461734888,,,,,
920,112808,1,,,,,,0.9470698,0.75658107,0.6127144,1.3582249856222584,1723.0,734.0,726.0,0.0,180.0
921,260948,0,736.0,1482.0,1464.0,2.0,184.0,0.9468273,0.75683546,0.6121324,1.3579351513271936,,,,,
922,112908,1,,,,,,0.9419086,0.7563606,0.60914236,1.3528959931092346,1724.0,735.0,727.0,0.0,186.0
923,261048,0,737.0,1483.0,1465.0,2.0,186.0,0.9402943,0.75441974,0.60759544,1.3499906635543797,,,,,
924,113008,1,,,,,,0.9328215,0.74891585,0.60745275,1.3416518808731936,1725.0,736.0,728.0,0.0,184.0
925,261148,0,737.0,1483.0,1465.0,2.0,186.0,0.93187,0.74821836,0.60771036,1.3407178153945056,,,,,
926,113108,1,,,,,,0.92324716,0.74243355,0.61177593,1.3333651724711402,1725.0,736.0,728.0,0.0,184.0
927,261248,0,738.0,1484.0,1466.0,2.0,183.0,0.9225388,0.742029,0.6122866,1.3328840295531597,,,,,
928,113208,1,,,,,,0.91783774,0.7407868,0.6165125,1.3308939925469583,1726.0,737.0,729.0,0.0,182.0
929,261348,0,739.0,1485.0,1467.0,2.0,182.0,0.9176697,0.7404706,0.61637014,1.330536187561358,,,,,
930,113308,1,,,,,,0.91693133,0.7413645,0.6167437,1.33069798542101,1727.0,738.0,730.0,0.0,181.0
931,261448,0,739.0,1485.0,1467.0,2.0,182.0,0.9172154,0.7428401,0.6169193,1.331797631195786,,,,,
932,113408,1,,,,,,0.9200866,0.74964035,0.616147,1.3372199307559691,1727.0,738.0,730.0,0.0,181.0
933,261548,0,740.0,1486.0,1468.0,2.0,180.0,0.9206,0.75050336,0.6158632,1.3379264313896286,,,,,
934,113508,1,,,,,,0.9263673,0.76042527,0.61410946,1.3466749266359375,1728.0,739.0,731.0,0.0,182.0
935,261648,0,741.0,1487.0,1469.0,2.0,183.0,0.9272273,0.7609324,0.6132043,1.347140716389763,,,,,
936,113608,1,,,,,,0.9336124,0.77145815,0.6122137,1.3570502495911467,1729.0,740.0,732.0,0.0,184.0
937,261748,0,741.0,1487.0,1469.0,2.0,183.0,0.9345253,0.7724536,0.61170167,1.3580136451068978,,,,,
938,113708,1,,,,,,0.942353,0.7837525,0.6106107,1.3693584754472867,1729.0,740.0,732.0,0.0,184.0
939,261848,0,742.0,1488.0,1470.0,2.0,185.0,0.94392765,0.78654724,0.6108512,1.3721498423026253,,,,,
940,113808,1,,,,,,0.9503077,0.7961813,0.6111059,1.3821866429553125,1730.0,741.0,733.0,0.0,185.0
941,261948,0,743.0,1489.0,1471.0,2.0,184.0,0.9510026,0.7973121,0.6111669,1.3833428599516038,,,,,
942,113908,1,,,,,,0.95641124,0.80753917,0.61295074,1.393754131908252,1731.0,742.0,734.0,0.0,186.0
943,262048,0,743.0,1489.0,1471.0,2.0,184.0,0.9573484,0.8079201,0.61250633,1.394422769688113,,,,,
944,114008,1,,,,,,0.95540017,0.8098691,0.61081314,1.393474130388841,1731.0,742.0,734.0,0.0,186.0
945,262148,0,744.0,1490.0,1472.0,2.0,186.0,0.9547245,0.80879354,0.6094361,1.39178238409981,,,,,
946,114108,1,,,,,,0.93934286,0.79677236,0.5971133,1.368851892405192,1732.0,743.0,735.0,0.0,187.0
947,262248,0,745.0,1491.0,1473.0,2.0,189.0,-0.11479963,-0.883129,0.6899,1.1265246430980296,,,,,
948,114208,1,,,,,,0.908785,0.7683438,0.5771865,1.3226438065725994,1733.0,744.0,736.0,0.0,192.0
949,262348,0,745.0,1491.0,1473.0,2.0,189.0,0.90442294,0.7639643,0.5747136,1.316023557864409,,,,,
950,114308,1,,,,,,0.85813457,0.7164731,0.5566775,1.2488468699690505,1733.0,744.0,736.0,0.0,192.0
951,262448,0,746.0,1492.0,1474.0,2.0,189.0,0.84651214,0.7035061,0.55323213,1.2318966857587088,,,,,
952,114408,1,,,,,,-0.114794366,-0.8831343,0.68991005,1.1265344339547705,1734.0,745.0,737.0,0.0,191.0
953,262548,0,747.0,1493.0,1475.0,2.0,184.0,0.78387856,0.6308845,0.54389185,1.1438090896899573,,,,,
954,114508,1,,,,,,0.73243266,0.56595725,0.5444503,1.0738674610915055,1735.0,746.0,738.0,0.0,178.0
955,262648,0,747.0,1493.0,1475.0,2.0,184.0,0.7200341,0.5491087,0.54549235,1.0571335722083113,,,,,
956,114608,1,,,,,,0.66629577,0.4734429,0.5550541,0.9880199011731113,1735.0,746.0,738.0,0.0,178.0
957,262748,0,748.0,1494.0,1476.0,2.0,171.0,0.6605495,0.46560568,0.55689627,0.9814518687906101,,,,,
958,114708,1,,,,,,0.61391467,0.3920286,0.57094085,0.9255004592892607,1736.0,747.0,739.0,0.0,163.0
959,262848,0,749.0,1495.0,1477.0,2.0,156.0,0.6090533,0.38514608,0.57361054,0.9210388153847684,,,,,
960,114808,1,,,,,,0.5733668,0.32027355,0.5824431,0.8778181148774985,1737.0,748.0,740.0,0.0,145.0
961,262948,0,749.0,1495.0,1477.0,2.0,156.0,0.56907284,0.312994,0.583955,0.8733914222859371,,,,,
962,114908,1,,,,,,0.52968305,0.23977292,0.59456307,0.8316011236890137,1737.0,748.0,740.0,0.0,145.0
963,263048,0,750.0,1496.0,1478.0,2.0,141.0,-0.11480537,-0.8831262,0.6899267,1.1265393850488714,,,,,
964,115008,1,,,,,,0.49772874,0.17414063,0.5991655,0.7981592253822253,1738.0,749.0,741.0,0.0,133.0
965,263148,0,751.0,1497.0,1479.0,2.0,122.0,0.49091002,0.16020584,0.60026443,0.7918181284955728,,,,,
966,115108,1,,,,,,0.46356794,0.10528627,0.6043641,0.7689189800099311,1739.0,750.0,742.0,0.0,117.0
967,263248,0,751.0,1497.0,1479.0,2.0,122.0,0.46020588,0.09782902,0.60424167,0.7658119656767699,,,,,
968,115208,1,,,,,,0.42801547,0.038058043,0.60864663,0.7450479040391765,1739.0,750.0,742.0,0.0,117.0
969,263348,0,752.0,1498.0,1480.0,2.0,110.0,0.4246954,0.030583745,0.6082442,0.7424705607540208,,,,,
970,115308,1,,,,,,0.39021525,-0.030686146,0.6100879,0.7248563928247148,1740.0,751.0,743.0,0.0,105.0
971,263448,0,753.0,1499.0,1481.0,2.0,99.0,0.38638908,-0.036721095,0.61100966,0.7238630801929165,,,,,
972,115408,1,,,,,,0.35050106,-0.09601235,0.61706555,0.7161279604282742,1741.0,752.0,744.0,0.0,97.0
973,263548,0,753.0,1499.0,1481.0,2.0,99.0,0.34671554,-0.10193948,0.61858433,0.7164146158223017,,,,,
974,115508,1,,,,,,0.31674668,-0.15240544,0.63656783,0.7271688128727213,1741.0,752.0,744.0,0.0,97.0
975,263648,0,754.0,1500.0,1482.0,2.0,91.0,0.31441256,-0.15755396,0.6385545,0.728992713339758,,,,,
976,115608,1,,,,,,0.29796007,-0.19224183,0.6561819,0.7458631081919946,1742.0,753.0,745.0,0.0,79.0
977,263748,0,755.0,1501.0,1483.0,2.0,78.0,0.29688945,-0.19617291,0.6568209,0.7470213140490792,,,,,
978,115708,1,,,,,,0.29370266,-0.20633434,0.6601423,0.7514139818352981,1743.0,754.0,746.0,0.0,69.0
979,115808,1,,,,,,0.29308048,-0.21054383,0.6609021,0.7530049356309757,1743.0,754.0,746.0,0.0,69.0
980,263948,0,756.0,1502.0,1484.0,2.0,68.0,0.3008673,-0.21740744,0.6581066,0.7555735891486111,,,,,
981,115908,1,,,,,,-0.11485319,-0.88326424,0.6902222,1.1268334701435587,1744.0,755.0,747.0,0.0,65.0
982,264048,0,757.0,1503.0,1485.0,2.0,63.0,-0.11479843,-0.8831142,0.68988854,1.1265059233909376,,,,,
983,116008,1,,,,,,0.33104286,-0.19409724,0.65750116,0.7612955315018455,1745.0,756.0,748.0,0.0,65.0
984,264148,0,757.0,1503.0,1485.0,2.0,63.0,0.3324132,-0.19230466,0.6581805,0.7620243775068799,,,,,
985,116108,1,,,,,,0.34465644,-0.17912547,0.665139,0.7702492520564527,1745.0,756.0,748.0,0.0,65.0
986,264248,0,758.0,1504.0,1486.0,2.0,66.0,0.34567678,-0.17762956,0.6660719,0.7711656513033631,,,,,
987,116208,1,,,,,,0.35278112,-0.1681956,0.6732896,0.7785005841969019,1746.0,757.0,749.0,0.0,68.0
988,264348,0,759.0,1505.0,1487.0,2.0,68.0,0.35340047,-0.16734244,0.6741236,0.779318927981945,,,,,
989,116308,1,,,,,,0.35521495,-0.16232772,0.67891145,0.783229663606199,1747.0,758.0,750.0,0.0,68.0
990,264448,0,759.0,1505.0,1487.0,2.0,68.0,0.35525045,-0.1621436,0.6792324,0.7834858691585029,,,,,
