,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.compute1num2,Statistic.compute2num2,Statistic.dist2,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1
938,20261,1,,,,,,417.0,355.0,175.0,175.0,20.0
939,23294,0,179.0,178.0,175.0,0.0,20.0,,,,,
940,20271,1,,,,,,417.0,355.0,175.0,175.0,20.0
941,23304,0,179.0,178.0,175.0,0.0,20.0,,,,,
942,20281,1,,,,,,417.0,355.0,175.0,175.0,20.0
943,20291,1,,,,,,417.0,355.0,175.0,175.0,20.0
944,23324,0,179.0,178.0,175.0,0.0,20.0,,,,,
945,20301,1,,,,,,417.0,355.0,175.0,175.0,20.0
946,23334,0,179.0,178.0,175.0,0.0,20.0,,,,,
947,20311,1,,,,,,418.0,356.0,175.0,176.0,20.0
948,23344,0,179.0,178.0,175.0,0.0,20.0,,,,,
949,20321,1,,,,,,418.0,356.0,175.0,176.0,20.0
950,23354,0,179.0,178.0,175.0,0.0,20.0,,,,,
951,20331,1,,,,,,418.0,356.0,175.0,176.0,20.0
952,23364,0,180.0,179.0,176.0,0.0,21.0,,,,,
953,20341,1,,,,,,418.0,356.0,175.0,176.0,20.0
954,23374,0,180.0,179.0,176.0,0.0,21.0,,,,,
955,20351,1,,,,,,418.0,356.0,175.0,176.0,20.0
956,23384,0,180.0,179.0,176.0,0.0,21.0,,,,,
957,20361,1,,,,,,419.0,357.0,176.0,176.0,22.0
958,23394,0,180.0,179.0,176.0,0.0,21.0,,,,,
959,20371,1,,,,,,419.0,357.0,176.0,176.0,22.0
960,23404,0,180.0,179.0,176.0,0.0,21.0,,,,,
961,20381,1,,,,,,419.0,357.0,176.0,176.0,22.0
962,23414,0,180.0,179.0,176.0,0.0,21.0,,,,,
963,20391,1,,,,,,419.0,357.0,176.0,176.0,22.0
964,23424,0,180.0,179.0,176.0,0.0,21.0,,,,,
965,20401,1,,,,,,419.0,357.0,176.0,176.0,22.0
966,23434,0,180.0,179.0,176.0,0.0,21.0,,,,,
967,20411,1,,,,,,420.0,358.0,176.0,177.0,20.0
968,23444,0,180.0,179.0,176.0,0.0,21.0,,,,,
969,20421,1,,,,,,420.0,358.0,176.0,177.0,20.0
970,23454,0,180.0,179.0,176.0,0.0,21.0,,,,,
971,20431,1,,,,,,420.0,358.0,176.0,177.0,20.0
972,23464,0,181.0,180.0,177.0,0.0,20.0,,,,,
973,20441,1,,,,,,420.0,358.0,176.0,177.0,20.0
974,23474,0,181.0,180.0,177.0,0.0,20.0,,,,,
975,20451,1,,,,,,420.0,358.0,176.0,177.0,20.0
976,23484,0,181.0,180.0,177.0,0.0,20.0,,,,,
977,20461,1,,,,,,421.0,359.0,177.0,177.0,19.0
978,23494,0,181.0,180.0,177.0,0.0,20.0,,,,,
979,20471,1,,,,,,421.0,359.0,177.0,177.0,19.0
980,23504,0,181.0,180.0,177.0,0.0,20.0,,,,,
981,20481,1,,,,,,421.0,359.0,177.0,177.0,19.0
982,23514,0,181.0,180.0,177.0,0.0,20.0,,,,,
983,20491,1,,,,,,421.0,359.0,177.0,177.0,19.0
984,23524,0,181.0,180.0,177.0,0.0,20.0,,,,,
985,20501,1,,,,,,421.0,359.0,177.0,177.0,19.0
986,23534,0,181.0,180.0,177.0,0.0,20.0,,,,,
987,20511,1,,,,,,422.0,360.0,177.0,178.0,20.0
988,23544,0,181.0,180.0,177.0,0.0,20.0,,,,,
989,20521,1,,,,,,422.0,360.0,177.0,178.0,20.0
990,23554,0,181.0,180.0,177.0,0.0,20.0,,,,,
991,20531,1,,,,,,422.0,360.0,177.0,178.0,20.0
992,23564,0,182.0,181.0,178.0,0.0,20.0,,,,,
993,20541,1,,,,,,422.0,360.0,177.0,178.0,20.0
994,23574,0,182.0,181.0,178.0,0.0,20.0,,,,,
995,20551,1,,,,,,422.0,360.0,177.0,178.0,20.0
996,23584,0,182.0,181.0,178.0,0.0,20.0,,,,,
997,20561,1,,,,,,423.0,361.0,178.0,178.0,22.0
998,23594,0,182.0,181.0,178.0,0.0,20.0,,,,,
999,20571,1,,,,,,423.0,361.0,178.0,178.0,22.0
1000,23604,0,182.0,181.0,178.0,0.0,20.0,,,,,
1001,20581,1,,,,,,423.0,361.0,178.0,178.0,22.0
1002,23614,0,182.0,181.0,178.0,0.0,20.0,,,,,
1003,20591,1,,,,,,423.0,361.0,178.0,178.0,22.0
1004,23624,0,182.0,181.0,178.0,0.0,20.0,,,,,
1005,20601,1,,,,,,423.0,361.0,178.0,178.0,22.0
1006,23634,0,182.0,181.0,178.0,0.0,20.0,,,,,
1007,20611,1,,,,,,424.0,362.0,178.0,179.0,21.0
1008,23644,0,182.0,181.0,178.0,0.0,20.0,,,,,
1009,20621,1,,,,,,424.0,362.0,178.0,179.0,21.0
1010,23654,0,182.0,181.0,178.0,0.0,20.0,,,,,
1011,20631,1,,,,,,424.0,362.0,178.0,179.0,21.0
1012,23664,0,183.0,182.0,179.0,0.0,21.0,,,,,
1013,20641,1,,,,,,424.0,362.0,178.0,179.0,21.0
1014,23674,0,183.0,182.0,179.0,0.0,21.0,,,,,
1015,20651,1,,,,,,424.0,362.0,178.0,179.0,21.0
1016,23684,0,183.0,182.0,179.0,0.0,21.0,,,,,
1017,20661,1,,,,,,425.0,363.0,179.0,179.0,20.0
1018,23694,0,183.0,182.0,179.0,0.0,21.0,,,,,
1019,20671,1,,,,,,425.0,363.0,179.0,179.0,20.0
1020,23704,0,183.0,182.0,179.0,0.0,21.0,,,,,
1021,20681,1,,,,,,425.0,363.0,179.0,179.0,20.0
1022,23714,0,183.0,182.0,179.0,0.0,21.0,,,,,
1023,20691,1,,,,,,425.0,363.0,179.0,179.0,20.0
1024,23724,0,183.0,182.0,179.0,0.0,21.0,,,,,
1025,20701,1,,,,,,425.0,363.0,179.0,179.0,20.0
1026,23734,0,183.0,182.0,179.0,0.0,21.0,,,,,
1027,20711,1,,,,,,426.0,364.0,179.0,180.0,21.0
1028,23744,0,183.0,182.0,179.0,0.0,21.0,,,,,
1029,20721,1,,,,,,426.0,364.0,179.0,180.0,21.0
1030,23754,0,183.0,182.0,179.0,0.0,21.0,,,,,
1031,20731,1,,,,,,426.0,364.0,179.0,180.0,21.0
1032,23764,0,184.0,183.0,180.0,0.0,20.0,,,,,
1033,20741,1,,,,,,426.0,364.0,179.0,180.0,21.0
1034,23774,0,184.0,183.0,180.0,0.0,20.0,,,,,
1035,20751,1,,,,,,426.0,364.0,179.0,180.0,21.0
1036,23784,0,184.0,183.0,180.0,0.0,20.0,,,,,
1037,20761,1,,,,,,427.0,365.0,180.0,180.0,21.0
1038,23794,0,184.0,183.0,180.0,0.0,20.0,,,,,
1039,20771,1,,,,,,427.0,365.0,180.0,180.0,21.0
1040,23804,0,184.0,183.0,180.0,0.0,20.0,,,,,
1041,20781,1,,,,,,427.0,365.0,180.0,180.0,21.0
1042,23814,0,184.0,183.0,180.0,0.0,20.0,,,,,
1043,20791,1,,,,,,427.0,365.0,180.0,180.0,21.0
1044,23824,0,184.0,183.0,180.0,0.0,20.0,,,,,
1045,20801,1,,,,,,427.0,365.0,180.0,180.0,21.0
