,timestamp,logNumber,Statistic.recvSeq1,Statistic.recvNum1,Statistic.compute1num1,Statistic.compute2num1,Statistic.dist1,UAV0x,UAV0y,UAV0z,UAV1x,UAV1y,UAV1z,distance_3_to_1
108,136125,0,9788,5446,1044,4386,239,0.8968501,0.91579914,0.38663968,-1.1019976,-0.5876264,0.14747451,1.3388496668052783
109,136145,0,9789,5447,1044,4387,235,0.89684933,0.9158041,0.38664657,-1.1022722,-0.5877029,0.14834462,1.3388545198346573
110,136165,0,9789,5447,1044,4387,235,0.89685524,0.91580087,0.3866346,-1.1030117,-0.58817714,0.14925984,1.3388528112019102
111,136185,0,9791,5448,1045,4387,249,0.89684945,0.9157919,0.38663527,-1.1037899,-0.5884251,0.14997046,1.3388430206018633
112,136205,0,9791,5448,1045,4387,249,0.89684665,0.91579956,0.38664082,-1.1043059,-0.5885207,0.15033174,1.3388479634760757
113,136225,0,9793,5449,1045,4388,251,0.89684844,0.9157975,0.3866428,-1.1047238,-0.5887968,0.1508144,1.3388483109486515
114,136245,0,9793,5449,1045,4388,251,0.89685106,0.91580606,0.38663587,-1.1053029,-0.5888041,0.15114227,1.3388539334340182
115,136265,0,9795,5450,1046,4388,241,0.8968516,0.9157972,0.38663158,-1.1055925,-0.58888805,0.15113842,1.3388469786155717
116,136285,0,9796,5451,1046,4389,243,0.896846,0.9158021,0.38664308,-1.1055877,-0.58882993,0.1512828,1.3388499315203148
117,136305,0,9796,5451,1046,4389,243,0.89684737,0.91579163,0.38664305,-1.1061909,-0.5889732,0.15130548,1.3388436655896758
118,136325,0,9798,5452,1046,4390,243,0.89684933,0.91580534,0.38663995,-1.1069399,-0.5888551,0.15145633,1.338853465376145
119,136345,0,9798,5452,1046,4390,243,0.8968498,0.9157948,0.38664326,-1.1073209,-0.5888604,0.1519609,1.338847523691842
120,136365,0,9800,5453,1047,4390,238,0.8968546,0.91580445,0.38663545,-1.1073995,-0.58891577,0.1516473,1.3388550678316744
121,136385,0,9801,5454,1047,4391,232,0.8968504,0.9158057,0.38663834,-1.1079235,-0.58902806,0.1516853,1.338853963940616
122,136405,0,9802,5455,1047,4392,235,0.8968476,0.9158012,0.38664132,-1.1082364,-0.5890365,0.15190755,1.3388498902016759
123,136425,0,9803,5456,1047,4393,236,0.89684993,0.91579014,0.3866403,-1.108456,-0.58894145,0.15206799,1.3388435713954314
124,136445,0,9804,5457,1047,4394,239,0.8968489,0.91580164,0.38663942,-1.1087381,-0.588634,0.15233824,1.3388505031778257
125,136465,0,9805,5458,1047,4395,239,0.8968477,0.91579926,0.38663667,-1.1090126,-0.5888558,0.15229072,1.3388472820119157
126,136485,0,9806,5459,1048,4395,240,0.89684576,0.9157951,0.3866501,-1.1096087,-0.58868885,0.15281674,1.3388469834211365
127,136505,0,9807,5460,1048,4396,242,0.8968464,0.91579586,0.3866357,-1.1096338,-0.5883299,0.15323086,1.3388437956686636
128,136525,0,9808,5461,1048,4397,242,0.8968529,0.91580194,0.38664615,-1.1098588,-0.58808136,0.15345216,1.33885532721716
129,136545,0,9809,5462,1048,4398,242,0.89684683,0.91579807,0.3866363,-1.1102196,-0.58813715,0.15362635,1.3388457558058502
130,136565,0,9810,5463,1049,4398,240,0.8968529,0.9158001,0.38663965,-1.1103436,-0.5879897,0.15402472,1.3388521871068162
131,136585,0,9811,5464,1049,4399,240,0.89684767,0.91579807,0.3866389,-1.1104629,-0.58795184,0.15391485,1.3388470721518473
132,136605,0,9812,5465,1049,4400,240,0.8968509,0.9157999,0.38663805,-1.110744,-0.5872906,0.15499923,1.338850242523418
133,136625,0,9813,5466,1049,4401,241,0.89685255,0.91579884,0.38663855,-1.1107149,-0.5868228,0.15757255,1.3388507729208514
134,136645,0,9814,5467,1049,4402,241,0.8968495,0.9157986,0.38663474,-1.1106201,-0.5862178,0.15898722,1.3388474719319974
135,136665,0,9815,5468,1050,4402,242,0.8968462,0.915795,0.38664392,-1.1103973,-0.5853501,0.1612112,1.3388454405636463
136,136685,0,9816,5469,1050,4403,242,0.89684993,0.91580033,0.38663658,-1.1102972,-0.58529717,0.16217333,1.3388494673704665
137,136705,0,9817,5470,1050,4404,243,0.89685154,0.9157971,0.3866397,-1.1104159,-0.5849576,0.16302602,1.3388492474603013
138,136725,0,9818,5471,1050,4405,243,0.89684963,0.91580015,0.3866425,-1.1101002,-0.584562,0.1646989,1.3388508495010842
139,136745,0,9819,5472,1050,4406,243,0.8968527,0.9157974,0.3866422,-1.1096969,-0.58405316,0.16838469,1.3388509242690836
140,136765,0,9820,5473,1051,4406,246,0.89684594,0.9158015,0.3866394,-1.1098212,-0.5836743,0.16896853,1.3388484166785537
141,136785,0,9821,5474,1051,4407,245,0.8968507,0.91579133,0.3866382,-1.1090263,-0.5833996,0.17091873,1.3388442948003811
142,136805,0,9822,5475,1051,4408,246,0.89684516,0.9157983,0.3866458,-1.1092077,-0.5832247,0.1725411,1.3388475464093985
143,136825,0,9823,5476,1051,4409,246,0.89684635,0.9158014,0.38663563,-1.1090175,-0.5832811,0.1741378,1.338847530216199
144,136845,0,9824,5477,1051,4410,247,0.8968493,0.91580445,0.3866389,-1.1085073,-0.58284837,0.17528073,1.3388525126605528
145,136865,0,9825,5478,1051,4411,247,0.8968453,0.91579485,0.38663206,-1.1083694,-0.58255225,0.17677745,1.338841293971045
146,136885,0,9826,5479,1052,4411,242,0.8968482,0.91579515,0.3866327,-1.108156,-0.5821021,0.17832825,1.338843643597335
147,136905,0,9827,5480,1052,4412,242,0.89684653,0.91581,0.38663602,-1.1078256,-0.5821356,0.179834,1.3388536329034573
148,136925,0,9828,5481,1052,4413,242,0.8968482,0.9157952,0.38664615,-1.1076611,-0.581199,0.1819764,1.3388475658921977
149,136945,0,9829,5482,1052,4414,242,0.8968493,0.9157964,0.3866335,-1.1073039,-0.58142173,0.18316022,1.3388454422380418
150,136965,0,9830,5483,1053,4414,245,0.896818,0.9158419,0.3865453,-1.1069536,-0.5810757,0.18481094,1.338830126277388
151,136985,0,9831,5484,1053,4415,244,0.8968466,0.91580176,0.38663086,-1.1066821,-0.58028615,0.18653628,1.3388465575360384
152,137005,0,9832,5485,1053,4416,244,0.89684767,0.91579777,0.3866339,-1.106426,-0.58061826,0.18835594,1.338845422420665
153,137025,0,9833,5486,1053,4417,245,0.89684933,0.915802,0.38663733,-1.1064514,-0.5800569,0.18994181,1.3388504248422424
154,137045,0,9834,5487,1053,4418,245,0.89684594,0.91580534,0.38664582,-1.1057081,-0.5802903,0.19188087,1.3388528850245338
155,137065,0,9835,5488,1054,4418,240,0.896852,0.9158005,0.3866443,-1.1053407,-0.5796316,0.19338796,1.3388532162076154
156,137085,0,9836,5489,1054,4419,240,0.896847,0.91579807,0.38663512,-1.1052524,-0.5798044,0.19509614,1.3388455399375683
157,137105,0,9837,5490,1054,4420,241,0.89684665,0.91580504,0.38663253,-1.1051121,-0.57955134,0.19735795,1.3388493218193314
158,137125,0,9838,5491,1054,4421,240,0.89685166,0.9157985,0.3866317,-1.1039047,-0.5790859,0.20217578,1.3388479499243544
159,137145,0,9839,5492,1054,4422,240,0.8968477,0.9157928,0.38664308,-1.1033916,-0.57860845,0.20552282,1.338844729171195
160,137165,0,9840,5493,1055,4422,241,0.896846,0.91579854,0.3866334,-1.102877,-0.5784167,0.20751281,1.3388446881737952
161,137185,0,9840,5493,1055,4422,241,0.8968518,0.91579884,0.3866396,-1.1026716,-0.5786574,0.20908521,1.3388505550928007
162,137205,0,9840,5493,1055,4422,241,0.8968488,0.9157991,0.38663948,-1.0990579,-0.57837677,0.23328546,1.3388486873926206
