Ranging.distTo1,Ranging.truthDistTo1,Ranging.distTo2,Ranging.truthDistTo2,Ranging.distTo5,Ranging.truthDistTo5
-1,279,85,75,-1,115
-1,279,91,79,-1,115
-1,279,96,77,-1,115
-1,279,97,80,-1,115
-1,279,101,82,-1,115
-1,279,99,82,-1,115
-1,279,99,82,-1,115
-1,279,101,89,-1,115
-1,279,99,85,-1,115
-1,279,98,87,-1,115
-1,279,98,87,-1,115
-1,279,99,89,-1,115
-1,279,99,89,-1,115
-1,279,100,89,-1,115
-1,279,99,94,-1,115
-1,279,99,90,-1,115
-1,279,98,90,-1,115
-1,279,95,89,-1,115
-1,279,95,89,-1,115
-1,279,94,86,-1,115
-1,279,100,88,-1,115
-1,279,99,90,-1,115
-1,279,101,87,-1,115
-1,279,104,86,-1,115
-1,279,104,86,-1,115
-1,279,106,86,-1,115
-1,279,110,83,-1,115
-1,279,118,82,-1,115
-1,279,91,79,-1,115
-1,279,95,79,-1,115
-1,279,95,79,-1,115
-1,279,95,79,-1,115
-1,279,91,78,-1,115
-1,279,93,78,-1,115
-1,279,91,77,-1,115
-1,279,94,77,-1,115
-1,279,94,77,-1,115
-1,279,90,77,-1,115
-1,279,88,80,-1,115
-1,279,91,81,-1,115
-1,279,96,79,-1,115
-1,279,111,80,-1,115
-1,279,111,80,-1,115
-1,279,117,81,-1,115
-1,279,109,81,-1,115
-1,279,103,86,-1,115
-1,279,100,87,-1,115
-1,279,95,84,-1,115
-1,279,95,84,-1,115
-1,279,91,89,-1,115
-1,279,91,89,-1,115
-1,279,93,92,-1,115
-1,279,96,93,-1,115
-1,279,103,96,-1,115
-1,279,103,96,-1,115
-1,279,107,96,-1,115
-1,279,110,96,-1,115
-1,279,105,95,-1,115
-1,279,106,94,-1,115
-1,279,107,103,-1,115
-1,279,107,103,-1,115
-1,279,107,103,-1,115
-1,279,110,107,-1,115
-1,279,109,107,-1,115
-1,279,112,107,-1,115
-1,279,117,107,-1,115
-1,279,117,107,-1,115
-1,279,118,107,-1,115
-1,279,125,107,-1,115
-1,279,126,104,-1,115
-1,279,129,104,-1,115
-1,279,131,121,-1,115
-1,279,131,121,-1,115
-1,279,130,119,-1,115
-1,279,134,119,-1,115
-1,279,136,117,-1,115
-1,279,136,129,-1,115
-1,279,137,131,-1,115
-1,279,137,131,-1,115
-1,279,138,134,-1,115
-1,279,137,134,-1,115
-1,279,139,136,-1,115
-1,279,143,137,-1,115
-1,279,141,138,-1,115
-1,279,141,138,-1,115
-1,279,141,138,-1,115
-1,279,144,140,-1,115
-1,279,146,140,-1,115
-1,279,147,140,-1,115
-1,279,149,140,-1,115
-1,279,149,140,-1,115
-1,279,149,143,-1,115
-1,279,149,144,-1,115
-1,279,150,143,-1,115
-1,279,150,144,-1,115
-1,279,152,144,-1,115
-1,279,152,144,-1,115
-1,279,149,145,-1,115
-1,279,150,144,-1,115
-1,279,151,145,-1,115
-1,279,149,146,-1,115
-1,279,148,146,-1,115
-1,279,148,146,-1,115
-1,279,148,146,-1,115
-1,279,144,146,-1,115
-1,279,147,146,-1,115
-1,279,147,143,-1,115
-1,279,148,142,-1,115
-1,279,148,142,-1,115
-1,279,150,142,-1,115
-1,279,148,142,-1,115
-1,279,149,142,-1,115
-1,279,149,142,-1,115
-1,279,147,142,-1,115
-1,279,147,142,-1,115
-1,279,147,142,-1,115
-1,279,145,140,-1,115
-1,279,147,140,-1,115
-1,279,147,140,-1,115
-1,279,145,142,-1,115
-1,279,145,142,-1,115
-1,279,146,139,-1,115
-1,279,144,139,-1,115
-1,279,146,139,-1,115
-1,279,143,139,-1,115
-1,279,140,139,-1,115
-1,279,140,139,-1,115
-1,279,142,139,-1,115
-1,279,141,134,-1,115
-1,279,135,134,-1,115
-1,279,135,134,-1,115
-1,279,135,135,-1,115
-1,279,135,135,-1,115
-1,279,131,131,-1,115
-1,279,130,130,-1,115
-1,279,131,130,-1,115
-1,279,126,124,-1,115
-1,279,123,125,-1,115
-1,279,123,125,-1,115
-1,279,129,121,-1,115
-1,279,128,120,-1,115
-1,279,126,120,-1,115
-1,279,123,118,-1,115
-1,279,120,118,-1,115
-1,279,120,118,-1,115
-1,279,115,115,-1,115
-1,279,112,116,-1,115
-1,279,102,111,-1,115
-1,279,91,110,-1,115
-1,279,82,110,-1,115
-1,279,82,110,-1,115
-1,279,84,108,-1,115
-1,279,84,108,-1,115
-1,279,84,108,-1,115
-1,279,85,104,-1,115
-1,279,67,103,-1,115
-1,279,67,103,-1,115
-1,279,144,103,-1,115
-1,279,143,105,-1,115
-1,279,139,105,-1,115
-1,279,68,106,-1,115
